age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
61,4,71935,3,4,0,4,4,1,0,0,57,39,1
25,4,141072,15,4,3,1,4,1,0,0,35,39,0
64,2,284084,9,4,1,4,4,1,0,0,19,39,0
39,4,81186,11,2,1,0,4,0,0,0,23,39,0
62,4,134299,12,2,6,3,4,1,0,0,40,39,1
37,0,78640,9,2,11,1,4,0,8613,0,48,39,1
46,4,177255,9,4,4,0,4,1,0,0,40,39,1
38,4,177871,11,4,12,3,4,1,0,0,53,39,0
25,4,188668,11,4,8,3,4,0,0,1763,40,39,1
46,5,292651,3,2,10,3,4,1,0,0,48,39,1
25,4,190034,11,2,10,1,4,0,0,0,19,39,0
46,4,280238,9,4,4,3,4,1,0,0,40,39,0
25,4,181584,15,4,8,5,2,1,0,0,47,6,0
47,7,266002,3,4,1,2,4,1,0,0,47,39,0
38,4,69787,0,4,8,3,4,1,0,0,40,39,0
38,4,187828,9,4,10,3,4,1,0,0,21,39,0
61,4,185006,11,2,3,0,2,1,0,1802,40,39,1
60,1,174569,9,4,10,1,2,0,0,0,63,32,1
60,4,146775,15,4,1,1,1,0,0,0,57,39,0
25,4,62565,11,4,12,4,3,1,0,0,55,24,0
60,4,285457,11,4,14,1,0,1,0,0,40,39,0
25,1,187009,9,2,4,5,4,1,0,1896,23,39,0
60,4,184309,11,2,4,0,4,0,0,0,40,39,0
25,4,130912,15,2,5,5,4,1,0,0,40,39,0
48,7,70438,9,2,3,3,4,1,0,0,46,39,0
47,6,174227,4,4,3,4,4,0,87973,0,40,39,0
46,4,84150,15,4,4,5,4,0,6962,0,40,39,0
61,4,70428,6,6,10,1,4,1,0,0,40,39,0
37,4,290625,15,2,4,0,4,1,0,0,40,39,0
25,0,186668,15,0,4,1,2,1,0,1587,56,39,0
25,4,60661,11,0,9,0,2,1,0,0,40,39,0
25,0,139593,15,4,3,0,2,1,0,0,48,9,0
46,4,190681,15,2,2,2,4,1,0,0,40,39,1
25,4,184755,11,2,8,0,4,1,0,0,40,39,1
46,4,309831,9,4,1,3,4,0,0,0,40,26,0
62,4,193271,9,4,8,0,4,0,0,0,48,39,0
61,6,374612,8,2,3,4,0,1,0,0,40,39,1
38,0,185441,3,5,7,0,4,1,0,0,40,39,1
61,0,302939,11,4,12,0,4,1,0,0,40,39,0
25,5,70932,12,4,13,0,4,0,0,0,40,39,0
59,4,274715,7,2,10,0,4,0,0,1829,40,39,0
46,5,143513,15,2,1,0,4,0,0,0,40,39,1
46,4,196984,11,5,6,0,4,0,0,1592,40,39,1
46,4,262866,11,2,4,0,4,0,0,0,40,39,0
46,4,143555,11,1,3,3,4,1,0,0,58,34,0
47,1,180305,15,4,10,0,1,1,0,0,48,39,0
62,2,179527,15,2,10,0,4,0,0,0,47,39,0
46,4,292926,9,2,10,2,4,0,0,0,40,39,0
39,4,71783,15,2,3,0,4,1,0,0,34,39,1
47,4,180669,11,4,3,4,0,0,0,0,40,39,0
37,1,141373,15,4,4,1,4,0,0,0,47,32,0
25,4,291350,15,1,4,0,4,0,0,0,40,39,0
61,4,279560,14,4,4,0,4,1,0,0,40,39,0
62,4,289303,15,4,14,1,4,0,0,0,21,39,0
61,4,170756,9,2,6,4,4,0,0,0,40,39,0
38,4,278826,9,4,14,3,4,0,0,0,16,39,0
61,4,150505,9,4,12,0,1,1,0,0,48,39,0
61,0,186206,15,2,7,1,4,0,0,0,64,39,0
38,4,68673,11,4,10,0,4,0,0,0,40,39,0
39,5,69157,15,2,0,1,4,1,0,0,35,39,1
62,4,292028,15,2,4,0,4,1,0,0,40,39,0
61,4,77632,11,2,8,4,4,1,0,0,40,39,0
46,4,294640,9,4,12,3,4,0,0,0,18,39,0
62,4,410392,12,3,3,0,4,1,0,0,35,39,1
62,4,143790,9,0,7,0,4,0,0,0,40,39,0
26,4,138384,11,4,12,1,4,0,0,0,40,39,0
38,4,192716,13,2,1,0,4,1,0,0,40,39,0
47,0,183283,9,2,4,1,1,0,0,0,40,39,0
25,4,150532,11,4,8,1,4,0,0,0,40,39,0
61,4,138903,11,0,6,0,4,0,0,0,40,39,0
61,4,183405,15,0,0,0,4,1,0,0,40,20,0
38,6,72236,9,2,4,1,4,0,0,0,40,39,1
26,0,69198,11,0,4,0,4,1,0,0,40,39,0
37,4,69239,9,2,5,4,4,0,0,0,24,39,0
26,4,74342,9,4,3,0,4,1,0,1856,40,39,1
58,4,143344,15,2,5,4,2,0,0,0,40,39,0
59,4,185717,11,2,13,0,0,0,0,0,48,39,0
46,5,137779,15,3,14,4,4,0,0,0,35,39,0
63,4,141491,9,4,3,0,4,1,79778,0,40,39,0
25,4,70339,15,4,6,0,4,1,0,0,40,39,0
38,4,285807,9,4,8,1,0,1,0,0,40,39,1
47,4,270971,12,2,1,0,4,1,0,0,57,39,0
62,4,303499,15,4,4,4,4,1,0,0,40,39,1
47,2,140991,11,2,3,1,2,1,0,0,40,39,0
62,6,265526,15,3,8,1,2,0,0,0,40,39,0
38,4,77658,11,1,4,1,4,1,93486,0,40,39,1
38,4,279799,6,4,8,4,4,1,0,0,47,39,1
62,4,185781,15,0,3,4,4,1,0,0,40,39,0
60,4,304622,15,2,12,4,4,0,0,0,40,29,1
38,4,125926,15,4,3,0,4,0,0,0,48,39,0
39,4,132521,11,2,1,0,4,0,9827,0,55,39,0
63,4,133772,15,0,1,4,4,1,0,0,34,4,0
39,1,268839,9,4,4,0,2,1,0,0,40,40,0
25,4,136626,9,4,8,1,4,1,0,0,58,39,0
38,4,183115,11,4,5,1,4,0,0,0,40,14,0
25,4,59194,9,2,12,4,4,1,0,0,40,39,1
61,4,285122,9,4,0,4,4,0,0,0,40,1,0
60,4,65454,15,2,3,0,4,1,0,1859,40,39,1
38,4,275155,15,4,1,0,4,1,0,0,40,39,0
25,4,136174,8,5,4,3,4,0,8331,0,28,39,0
25,5,137067,11,2,14,0,1,1,0,0,48,20,1
47,4,188577,15,2,4,1,4,1,0,0,40,39,1
25,1,273667,11,4,14,2,4,0,0,0,58,39,1
61,4,187453,11,4,4,3,4,0,0,0,21,39,0
46,7,276522,7,4,1,4,4,1,0,0,47,39,1
60,0,295329,15,2,8,0,4,1,0,0,35,39,0
38,4,187012,15,4,12,0,4,0,0,0,40,39,1
47,4,318278,9,4,4,3,4,0,0,0,40,39,0
25,4,178046,9,4,8,0,4,0,8415,0,25,39,0
47,4,279787,15,0,0,1,4,0,8500,0,40,39,0
46,4,322045,15,0,14,0,4,1,0,0,40,39,0
38,4,304874,2,0,3,0,4,1,0,0,56,24,1
37,4,296545,11,2,1,0,4,1,0,0,40,39,0
39,4,130316,12,4,4,0,4,1,0,0,47,39,0
38,0,308107,6,2,3,4,1,1,0,0,40,0,0
39,4,67667,0,0,9,3,4,0,0,0,48,39,0
25,5,126463,15,4,4,0,1,0,0,0,58,39,0
60,4,82720,11,4,10,4,4,1,0,0,40,39,0
25,4,375383,3,4,1,0,4,1,0,1965,40,39,1
46,4,200290,8,2,7,0,4,0,0,0,27,39,1
63,4,134279,15,2,3,0,4,1,0,0,18,39,0
61,1,311373,9,0,12,4,4,1,0,0,40,0,0
26,7,70651,15,3,3,1,4,1,0,0,22,39,0
59,7,192647,11,4,10,0,4,1,0,0,20,20,0
61,4,76712,8,0,1,1,2,1,0,0,23,39,0
38,4,76293,11,1,10,0,4,1,9265,0,18,39,0
25,4,280027,11,4,4,0,1,1,0,0,55,39,0
39,0,81132,9,4,7,0,4,1,0,0,40,39,0
63,4,181752,11,4,1,4,4,1,0,0,40,39,0
25,4,263027,11,2,6,4,4,0,0,0,47,39,0
25,0,175208,7,4,3,4,4,1,0,0,57,39,0
62,4,72369,15,0,10,0,4,1,0,0,24,21,1
63,4,144841,9,2,10,1,4,1,0,0,40,39,0
38,4,295493,15,4,10,4,4,1,0,0,57,39,0
46,4,80373,9,2,4,0,4,0,0,0,40,39,0
25,4,177363,8,2,1,2,1,1,0,0,55,39,0
47,7,182035,7,2,3,0,4,1,0,1845,40,39,1
61,4,148227,11,4,10,0,0,1,0,0,21,11,0
62,4,272721,11,4,10,1,4,0,0,0,20,39,1
47,4,71945,11,2,0,4,1,1,0,1875,40,39,0
25,4,68442,11,0,8,3,4,1,0,0,40,39,0
60,7,174241,6,4,3,0,4,0,0,0,40,39,1
61,0,289630,15,4,1,3,4,1,0,0,40,39,0
37,7,140053,15,4,10,1,4,0,7131,0,40,39,0
38,4,291705,9,0,0,3,4,0,0,0,40,39,0
60,1,67274,15,3,0,3,3,1,0,0,40,39,0
38,4,399159,15,4,7,5,4,1,0,0,40,39,1
61,1,192541,2,0,1,0,4,1,0,0,40,39,1
38,4,191506,6,4,9,0,4,0,0,0,56,39,0
38,4,59377,11,4,6,0,4,1,0,0,40,39,1
62,1,185812,11,4,1,1,4,1,0,0,40,39,0
46,4,451936,9,5,5,1,4,1,0,0,21,39,1
38,4,152562,11,2,4,1,4,1,0,0,49,39,0
62,4,133074,15,2,0,1,4,1,0,0,47,39,0
25,4,193023,11,4,0,0,4,0,81194,0,47,39,1
47,4,372218,15,0,6,0,2,1,0,0,40,39,0
47,7,327384,12,2,3,2,4,0,0,0,40,39,0
48,4,292539,11,0,8,1,4,1,0,0,40,39,0
38,4,192971,9,2,12,4,4,1,0,0,22,20,0
62,4,280869,6,2,3,3,4,1,0,0,40,39,0
46,4,326551,9,4,4,2,4,0,7594,0,40,39,0
25,4,188269,11,0,12,0,4,0,0,0,40,39,0
26,4,284273,15,2,7,4,4,1,9681,0,47,39,1
39,7,413007,11,4,1,1,4,1,0,0,58,39,0
61,5,297057,15,2,14,1,4,1,76036,0,40,39,1
61,4,307066,12,0,4,0,4,1,0,0,58,39,1
47,4,289833,9,2,7,0,4,1,0,0,40,39,0
38,4,143993,15,2,8,1,4,1,0,0,22,39,0
62,7,71908,11,2,6,1,4,0,0,0,40,39,1
26,1,253269,13,2,3,0,4,1,0,0,47,39,1
61,4,130509,11,4,4,1,1,1,0,0,40,2,1
25,4,288946,11,5,10,3,4,1,0,1597,25,39,1
25,4,305134,9,0,4,3,1,1,0,0,47,39,1
25,4,148772,11,4,10,3,4,1,0,0,40,39,0
64,4,72057,9,4,1,3,4,1,0,0,47,3,0
38,7,190480,11,0,4,3,4,1,0,0,58,39,1
62,7,173005,13,2,1,3,4,0,0,0,32,39,0
47,4,183774,11,0,3,0,4,1,0,0,40,39,0
62,6,281656,9,4,3,1,4,0,0,0,40,4,0
26,4,264840,11,2,6,0,2,0,0,0,48,39,0
63,4,186288,11,2,8,0,4,0,0,0,40,39,0
62,6,134425,11,2,1,0,4,1,0,1915,40,39,1
26,4,190047,15,0,4,3,4,0,0,0,56,39,0
46,4,75239,9,4,1,0,3,1,0,0,40,39,1
38,1,187909,15,2,4,0,4,1,0,0,40,39,0
62,4,141437,11,0,3,1,4,1,0,0,40,2,1
61,4,138973,11,2,4,0,4,0,0,0,40,39,0
38,5,266788,13,0,4,0,4,1,0,1568,18,39,0
25,4,140150,12,4,4,1,4,0,75425,0,57,39,0
61,5,180769,15,4,13,0,2,0,0,0,40,39,1
26,4,305064,13,3,8,0,4,1,0,0,23,39,0
37,4,285936,11,2,4,0,4,1,0,0,40,39,0
25,4,180664,11,2,14,0,4,0,0,0,55,39,0
39,1,64059,15,2,4,0,4,0,0,0,18,39,0
39,7,189710,9,4,6,1,4,0,0,0,40,39,0
46,4,65837,9,4,1,0,4,1,0,0,26,39,0
26,6,143377,9,4,0,1,4,1,0,0,40,39,0
61,4,263081,11,2,10,0,4,1,0,0,40,39,0
61,4,304712,11,2,4,0,1,0,0,0,40,39,0
62,0,181798,11,2,12,0,4,1,0,0,40,39,1
46,4,285671,1,4,1,1,4,1,0,0,25,37,0
60,4,69845,15,4,7,0,4,1,0,0,23,39,1
25,4,179799,3,4,10,4,4,0,0,1586,48,39,0
37,4,298004,11,0,10,1,4,1,0,0,49,39,1
63,4,288248,3,1,10,0,4,0,0,0,40,39,0
38,4,146400,11,4,7,5,1,1,80250,0,48,39,0
38,7,128604,11,4,13,0,4,0,0,0,40,39,0
46,4,185038,9,0,1,0,4,1,0,0,48,39,0
25,4,182375,15,2,1,3,2,0,0,0,47,39,0
61,4,71502,15,4,0,0,4,1,10106,0,21,39,0
39,0,131798,9,2,10,0,4,1,7686,0,40,39,0
25,4,126883,15,4,4,0,4,1,0,0,40,39,0
45,6,191448,9,2,4,0,4,0,0,0,40,39,1
61,1,145961,11,0,1,4,1,0,0,0,48,39,0
45,7,188666,9,2,11,1,4,0,0,0,40,39,1
25,4,73190,15,4,6,0,2,1,8575,0,40,39,0
62,4,150480,11,4,14,4,4,1,0,0,71,39,1
37,4,294052,6,4,13,0,4,0,86684,0,24,39,1
38,4,187004,9,0,4,0,4,1,82961,0,47,39,0
26,4,193215,11,4,1,0,4,0,0,0,40,39,0
25,7,311095,9,2,3,0,4,0,0,0,23,39,1
63,4,183351,9,2,0,1,4,1,0,0,40,39,0
25,4,182000,2,4,14,2,4,1,0,0,47,39,0
47,4,293942,15,0,5,1,1,1,0,0,49,39,0
62,4,164760,5,4,1,5,4,1,0,0,24,39,0
25,4,188343,15,5,4,0,4,0,0,0,34,39,0
38,4,75602,7,4,8,1,4,0,0,0,47,27,0
25,4,188314,9,0,10,5,1,1,9635,0,23,39,0
38,4,171928,11,4,14,0,4,1,0,0,20,23,0
46,4,72715,11,2,4,0,4,1,8097,0,40,39,1
62,1,150271,11,2,4,4,4,0,0,0,25,39,0
25,0,187928,11,2,12,0,4,1,0,0,40,39,0
60,4,74049,11,4,4,1,4,0,0,0,65,39,0
46,4,192575,15,2,1,2,4,0,80021,0,40,39,0
62,4,77333,11,2,13,0,4,1,0,0,40,39,1
25,4,188900,8,0,10,4,4,0,0,0,47,39,0
60,4,64498,15,0,8,0,4,0,0,0,60,39,0
25,1,147192,12,2,4,0,4,0,0,0,40,39,1
61,0,185050,15,2,1,3,1,1,0,0,36,39,1
48,4,192851,11,4,1,0,4,0,0,0,40,29,0
25,4,148227,10,2,9,4,4,1,0,0,58,39,1
25,4,299578,9,4,12,3,4,0,0,0,40,39,1
47,4,275671,9,4,0,4,4,0,0,0,40,39,0
37,0,300026,7,4,1,0,4,1,0,1667,40,4,0
38,4,178293,15,4,1,0,4,0,9336,0,40,39,0
37,4,170808,0,4,7,0,4,0,0,0,40,39,0
25,4,180013,9,0,12,4,4,1,0,0,34,39,1
37,4,179421,11,4,1,1,4,0,0,0,40,39,1
61,4,273555,15,2,8,0,1,0,0,0,18,39,1
61,4,63843,11,2,12,3,1,1,7850,0,37,39,0
38,4,180437,9,3,4,3,4,0,0,0,34,39,1
62,5,184673,9,2,2,1,2,1,0,0,23,39,0
26,4,280082,9,2,3,4,4,0,0,0,52,39,0
39,4,269627,2,4,1,4,4,0,0,0,22,39,0
25,6,179070,15,2,14,1,4,1,0,0,47,39,0
25,1,136507,9,4,10,4,4,1,0,0,47,39,0
38,4,132645,11,2,1,4,4,0,0,1611,40,39,1
47,4,391322,11,2,4,3,2,1,0,0,53,39,0
48,4,184260,11,0,14,0,4,1,0,0,40,39,1
61,4,183354,9,2,4,1,2,0,0,0,20,39,1
62,4,61614,9,5,0,4,4,1,0,0,57,39,1
38,4,184881,15,0,1,1,4,1,0,1832,40,39,1
60,4,190722,9,2,1,0,4,1,0,0,67,39,1
47,4,146951,9,4,4,3,4,1,0,1837,40,9,1
46,4,182395,9,4,0,0,4,1,0,0,40,4,0
61,4,175102,11,2,1,0,4,0,8151,1881,40,39,1
38,4,287691,15,2,0,0,4,1,0,0,48,39,0
25,4,174491,11,0,3,3,4,1,0,0,36,39,0
60,4,181468,15,1,11,3,4,1,0,0,75,39,0
61,4,129874,9,2,12,0,4,1,0,0,40,39,0
61,4,183426,9,2,2,0,4,1,8083,0,40,39,0
26,4,137402,15,2,4,1,1,1,0,0,58,39,0
61,4,72393,11,4,1,0,4,0,0,0,23,39,0
25,4,73845,11,0,9,5,4,0,0,0,48,39,0
46,4,278689,9,2,10,1,4,1,0,0,22,39,0
38,4,302162,3,2,12,1,4,1,9359,0,40,39,0
39,4,190420,11,0,10,3,2,1,0,0,40,39,0
47,4,128238,13,4,1,3,4,1,0,0,63,0,0
47,4,197629,11,2,10,1,4,1,0,0,66,39,0
38,4,186519,11,4,0,0,4,0,0,0,40,39,0
26,5,285284,15,2,3,1,4,0,0,0,40,39,0
25,4,156314,9,6,8,0,4,0,0,0,40,39,0
62,4,176803,15,4,14,0,4,1,0,0,40,39,0
38,4,193853,11,4,4,3,4,1,0,0,40,39,0
38,4,295587,11,4,7,2,4,1,0,0,40,39,0
39,4,123879,14,0,1,0,4,0,0,1886,40,39,0
25,0,188838,11,4,14,0,4,1,0,0,40,39,1
60,0,184395,11,4,4,4,4,1,0,0,47,39,1
38,4,280507,11,4,4,0,1,1,0,0,40,39,1
62,5,181507,15,4,12,1,4,1,0,0,34,39,0
46,4,127131,11,2,7,3,4,1,0,0,18,39,0
63,4,176270,15,0,10,2,1,1,0,0,40,30,0
46,4,144913,15,5,2,5,4,0,10204,0,40,39,0
61,5,186898,15,2,8,5,4,1,0,0,21,39,0
61,4,422876,11,0,14,1,4,0,0,0,57,39,0
26,4,305548,11,0,5,0,4,1,0,0,34,39,0
61,5,188889,15,2,0,4,4,1,0,1658,40,39,1
38,1,195412,15,4,1,0,4,1,7875,0,40,39,0
25,4,434984,6,2,12,5,2,1,0,0,40,39,0
60,4,189440,11,0,3,0,4,0,8442,0,22,39,0
46,4,67397,15,4,1,3,4,0,0,0,23,39,0
26,4,72749,11,2,10,4,2,1,0,0,55,39,0
25,4,185536,4,4,12,1,1,0,0,0,40,39,0
60,4,174909,15,4,3,0,4,1,0,0,40,39,0
38,4,180878,9,4,14,3,4,1,0,0,40,39,1
46,4,73877,11,2,4,0,4,0,0,0,50,39,0
38,2,260193,9,2,4,0,4,0,0,0,57,39,0
48,4,71180,11,4,7,4,4,1,0,0,56,39,0
60,4,185847,1,4,3,5,4,1,0,0,40,39,0
25,1,265465,9,4,4,3,4,1,0,0,40,39,0
25,4,280826,9,2,3,3,4,1,0,0,18,39,0
45,4,187280,9,2,5,1,1,0,0,0,48,39,0
46,4,187164,11,0,7,2,4,1,0,0,40,39,0
62,4,270078,6,4,1,3,4,1,0,0,40,37,0
38,4,301452,9,0,10,0,4,1,0,0,40,39,0
62,4,273043,11,4,4,0,4,1,0,0,21,39,0
47,4,182500,15,6,0,1,4,1,0,0,40,39,1
59,4,142873,11,2,3,3,4,1,0,1850,21,39,0
38,1,184147,9,2,1,2,4,1,0,0,20,39,0
63,4,177641,15,2,1,5,4,1,0,1861,47,39,0
25,4,313506,11,0,3,3,2,1,0,0,40,39,0
60,4,319883,11,4,12,1,4,1,0,1884,49,39,0
61,4,188289,6,4,14,0,4,1,0,0,40,39,0
62,0,134448,9,2,4,1,4,0,0,0,54,39,0
61,4,77560,9,4,6,5,4,0,0,0,64,39,1
61,4,131600,15,2,13,1,4,0,0,0,40,39,1
47,4,377483,5,2,9,4,4,0,0,0,40,39,0
61,4,135263,15,4,4,0,3,1,0,0,22,39,0
25,4,188099,15,4,4,1,4,1,0,0,40,39,1
46,4,76405,11,0,3,1,4,0,0,0,40,39,1
38,1,183904,15,2,4,0,4,1,0,0,40,39,0
46,4,304358,15,4,3,0,2,0,0,0,40,39,1
26,6,184451,14,4,0,0,4,1,0,0,40,39,1
26,4,181978,15,4,4,1,4,0,0,0,40,39,1
25,4,297798,15,0,1,0,4,1,0,0,40,39,0
25,4,189535,9,4,3,3,4,0,0,0,36,22,0
47,4,75527,11,4,6,4,4,1,0,0,36,39,0
46,4,199757,11,0,4,1,4,1,0,0,34,39,0
62,4,132383,10,2,5,1,4,0,0,1882,34,39,0
62,4,147565,15,4,0,5,4,1,0,0,48,39,0
25,4,192829,9,4,10,3,2,1,0,0,40,39,1
25,4,137711,2,2,3,1,4,0,7802,0,40,39,0
62,4,277739,11,4,7,3,4,1,0,0,40,39,1
25,7,297302,11,4,10,3,4,1,0,0,40,39,0
46,7,187561,11,4,3,1,1,1,0,0,40,39,0
46,4,73833,15,4,10,1,4,1,0,0,40,39,0
38,4,148213,11,2,1,4,4,1,0,0,47,39,0
61,4,187388,15,4,10,0,4,1,0,0,68,39,1
62,4,123828,10,4,10,0,4,1,0,0,40,4,0
59,4,294394,5,4,10,0,4,1,0,0,40,5,0
62,4,63037,9,4,0,0,4,1,0,0,21,39,0
60,4,179885,15,2,8,0,2,1,0,0,40,39,1
61,4,193870,11,2,1,4,2,1,0,0,58,39,1
38,4,300299,1,2,4,0,4,1,0,0,49,39,0
46,4,189308,11,4,10,0,4,1,0,0,49,39,0
61,4,72764,7,0,8,5,4,1,0,0,40,39,0
26,4,134887,9,2,7,2,4,1,0,0,40,39,0
38,4,78354,11,4,11,3,4,0,0,0,40,39,0
25,4,178636,11,1,0,4,4,1,0,0,40,4,1
25,1,123564,12,0,1,0,4,1,0,0,40,39,1
38,4,297864,15,2,1,3,2,1,0,0,47,39,0
25,5,182620,11,4,12,3,4,0,0,0,40,39,0
38,4,263182,11,0,14,0,4,0,0,0,55,39,0
61,4,72279,11,0,14,3,4,1,0,0,24,39,0
61,4,72188,12,4,10,3,4,0,0,0,57,39,1
37,4,73645,11,4,10,4,4,1,0,0,20,39,1
26,0,182656,15,4,10,0,4,1,0,0,47,39,0
60,4,75525,6,2,3,0,4,1,0,0,35,39,0
63,4,136306,11,0,4,1,4,1,0,0,47,39,0
48,4,186098,11,2,4,4,1,0,0,0,61,39,0
62,4,181652,11,0,8,1,4,1,0,0,40,39,0
47,4,84205,15,2,1,0,4,1,0,0,40,39,1
62,4,146420,11,4,9,0,4,1,0,0,34,39,0
61,4,188384,15,4,4,4,4,1,0,0,48,39,0
47,4,185157,11,0,3,4,4,1,0,0,40,39,1
46,4,131306,11,2,8,4,2,0,0,0,40,39,0
38,4,184219,9,2,6,4,4,1,7956,1840,58,9,0
61,0,125561,11,4,1,0,4,1,0,0,47,1,0
46,4,178579,9,4,2,0,4,1,0,0,57,39,0
62,4,304358,9,4,3,0,4,1,0,0,57,20,0
63,4,273093,15,2,12,0,1,1,0,0,23,39,0
62,0,183030,2,4,7,1,4,1,9297,0,49,30,1
26,4,182728,11,0,3,0,4,0,0,0,47,39,1
