age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34,4,91232,9,2,10,0,1,1,15345,0,87,20,1
25,4,39994,15,4,6,3,2,1,0,0,40,31,0
64,4,192140,15,4,1,4,4,0,0,1405,36,39,0
33,4,147820,9,2,10,0,4,1,0,0,47,39,1
29,4,209674,10,4,1,4,4,1,0,0,34,39,0
25,4,188351,8,4,6,1,3,1,0,0,40,9,0
18,4,305479,11,4,8,3,4,0,14495,0,10,39,0
26,4,176206,8,4,12,4,4,1,0,0,40,39,0
62,4,188495,9,2,10,0,4,1,0,0,40,39,0
53,4,21897,10,0,4,4,0,1,0,0,46,39,0
17,4,102160,0,3,8,4,4,0,0,0,40,8,0
63,0,24068,2,4,0,4,4,1,0,1507,15,39,0
18,4,154818,15,4,1,4,4,0,0,0,7,39,0
32,4,171509,9,2,1,4,4,0,0,1931,36,39,0
16,4,57509,11,2,3,0,4,1,0,0,50,3,0
34,4,198272,9,2,10,0,4,1,0,0,50,39,1
35,4,188307,9,2,10,0,4,1,0,0,50,39,0
36,4,166677,15,2,10,0,4,1,0,0,50,39,0
19,0,37105,2,4,0,4,2,1,0,0,18,39,0
30,4,204082,9,4,12,4,4,0,0,0,24,39,0
30,6,179947,8,2,3,0,4,1,0,0,40,24,0
34,4,31228,8,4,3,1,4,1,14708,0,40,39,0
35,4,32032,9,2,12,0,4,1,0,0,28,39,0
52,4,42598,1,2,14,3,4,1,0,0,49,39,0
57,4,29728,15,2,12,0,4,1,0,2337,40,39,0
31,4,197477,8,2,10,0,4,0,0,0,40,39,0
29,4,46024,11,2,3,0,4,1,0,0,40,19,0
35,4,126546,9,4,12,4,4,1,0,0,22,39,0
30,6,97777,11,2,6,0,1,1,0,0,92,21,0
41,4,186367,11,2,12,0,4,1,0,0,45,39,0
55,4,186233,11,2,3,0,1,1,0,0,84,21,0
68,0,206562,6,6,0,4,2,0,0,0,35,39,0
37,2,121169,9,2,10,0,4,1,0,0,50,39,1
31,4,141778,9,2,10,0,4,1,0,0,40,39,0
36,4,29147,2,2,3,0,4,0,0,1476,40,39,0
65,4,40191,2,4,0,4,4,1,0,1641,40,39,0
18,0,62821,1,4,0,3,4,0,0,0,15,39,0
33,4,185347,6,2,1,0,4,1,0,0,50,39,0
31,6,325586,8,2,3,0,4,1,0,0,88,19,0
26,4,169653,15,4,1,4,2,0,0,1540,30,39,0
49,4,42889,6,4,12,4,4,1,0,0,25,39,0
54,4,84782,9,2,11,0,4,1,0,0,22,39,1
25,4,176470,15,4,3,1,4,1,0,0,47,39,0
38,4,162015,9,2,10,0,4,1,0,2334,40,39,1
25,0,53621,10,4,3,3,4,1,0,0,40,39,0
24,0,38930,1,4,0,3,4,1,0,0,48,39,0
33,4,47297,9,2,12,0,4,1,0,0,50,39,0
31,4,205905,9,2,12,0,4,0,0,0,21,39,0
46,1,37992,15,4,0,4,2,0,0,0,14,39,0
30,4,207212,11,2,6,3,1,1,0,0,81,39,0
48,4,275543,7,2,8,0,1,1,0,0,94,31,0
30,4,184023,11,2,3,0,4,1,0,0,40,39,0
65,0,42393,7,0,0,4,4,1,0,0,40,26,0
31,4,194288,15,0,1,4,4,0,0,0,33,39,0
23,4,150944,11,4,6,3,4,1,0,0,25,39,0
48,4,282412,1,2,3,0,4,1,0,0,46,39,0
35,4,149734,15,2,3,0,4,1,0,0,40,39,0
28,4,106091,1,2,12,0,4,1,0,0,20,39,0
55,4,267852,1,2,3,0,4,0,0,0,23,39,0
19,4,35177,15,4,7,4,2,0,14689,0,9,39,0
33,4,192372,9,2,10,0,3,1,7790,0,40,9,0
32,4,66507,2,2,11,0,4,1,0,0,40,39,1
51,4,26019,15,2,13,0,4,1,0,1615,47,39,0
34,4,183067,9,2,12,0,2,1,0,0,50,39,0
64,4,373793,9,2,12,0,4,1,0,0,62,39,0
37,4,176825,15,5,12,4,2,0,0,0,33,39,0
34,4,190107,8,2,3,0,4,1,0,1635,40,39,1
30,4,259846,11,4,12,1,2,1,0,0,30,39,0
37,4,155770,0,4,3,3,4,1,0,0,40,39,0
65,0,50837,12,0,0,1,4,1,0,0,35,39,0
29,4,213175,15,0,1,1,4,0,0,0,36,39,0
32,4,219603,9,4,3,3,4,1,0,0,40,39,0
59,6,308229,11,2,3,0,4,0,14651,0,40,39,0
56,4,111500,12,2,10,0,4,0,0,1990,40,39,1
30,4,31726,11,0,1,2,4,0,0,0,40,39,0
51,4,29108,1,2,12,5,4,0,0,0,24,39,0
39,4,69029,11,2,6,3,4,1,2691,0,23,39,0
26,0,179535,2,4,0,3,4,1,2282,0,10,36,0
34,4,179973,10,2,13,0,4,1,0,0,22,39,1
37,4,38815,10,2,3,1,4,1,0,0,45,39,0
28,4,216187,9,5,8,4,4,0,0,0,40,9,0
32,4,207338,9,5,10,1,4,1,0,0,34,39,0
32,4,190521,15,4,1,4,4,0,0,1531,35,39,0
62,4,208881,9,0,10,4,4,0,0,0,60,39,1
33,4,91546,11,4,3,3,3,0,0,0,40,39,0
23,4,203108,11,4,7,3,4,0,0,0,21,39,0
36,4,90285,9,2,12,0,4,1,0,0,19,39,0
37,4,286558,0,2,13,3,1,1,0,0,40,39,0
36,4,111135,9,2,12,0,4,1,0,0,50,39,1
33,4,201734,15,4,6,1,0,1,0,1627,40,39,0
40,4,140400,9,2,12,0,1,1,9878,0,50,39,1
36,4,175793,9,2,12,0,1,1,0,0,73,16,1
45,2,307466,4,0,6,1,3,0,0,0,40,39,0
22,4,39322,11,4,7,3,4,1,0,0,28,39,0
34,4,15790,11,4,12,5,4,0,0,0,32,39,0
34,4,81426,11,4,3,3,4,1,0,0,69,39,0
35,4,74866,9,4,12,1,4,1,0,0,24,39,0
34,6,31858,11,2,3,0,4,1,0,0,40,39,0
73,2,197221,9,2,10,0,4,1,8333,0,50,21,1
32,4,155373,5,2,3,0,4,1,0,0,46,3,0
35,4,101320,15,2,12,0,4,1,0,0,23,39,0
59,0,35245,12,0,0,4,2,0,0,1600,40,39,0
34,4,178230,9,0,10,1,4,1,0,0,40,39,0
23,4,177083,11,2,3,3,0,1,0,0,40,39,0
23,4,187103,1,4,3,3,4,1,0,0,47,39,0
38,4,40074,1,6,8,4,4,0,0,0,40,3,0
32,4,183632,14,2,3,0,4,1,0,1892,40,39,1
34,4,11713,15,0,6,5,1,0,0,1548,40,39,0
29,4,167767,11,2,3,0,4,1,0,0,81,16,1
31,2,317553,11,2,12,0,4,1,0,0,50,31,1
30,4,156761,11,2,3,0,4,1,0,0,40,39,0
33,4,180857,15,4,6,1,4,1,0,0,46,39,0
31,4,191763,11,4,3,1,4,1,0,0,40,39,0
65,4,189618,8,5,4,4,4,0,14977,1626,40,39,1
29,4,275429,11,2,3,0,4,1,0,0,45,39,0
53,0,237587,6,0,0,4,4,1,0,0,8,9,0
33,4,188782,11,2,3,0,4,1,0,0,40,39,0
59,0,23654,2,6,0,1,4,0,0,1636,36,39,0
28,7,87019,5,2,3,0,4,1,0,0,76,27,0
69,4,20557,12,0,10,4,4,0,0,0,40,39,0
45,4,159478,15,5,1,4,3,0,0,1350,36,21,0
35,4,208443,14,0,13,4,3,0,0,1583,40,39,0
30,4,238347,7,0,10,4,4,1,0,0,21,6,0
36,4,207800,6,0,1,1,4,0,0,1605,40,38,0
35,4,245662,1,2,12,5,4,0,0,0,26,39,0
37,4,149722,12,0,10,4,4,1,0,0,40,39,1
19,0,206309,15,4,1,1,4,0,0,0,36,39,0
48,4,45289,11,4,12,1,4,0,0,0,40,39,0
26,6,42140,11,2,3,0,4,1,0,0,40,39,0
33,4,171666,12,0,4,4,4,0,0,0,58,39,0
37,4,215157,9,5,1,4,4,0,0,0,36,4,1
28,4,193663,9,4,12,1,4,0,0,0,50,39,0
34,4,135259,11,4,7,3,4,0,0,0,46,39,0
45,4,251349,9,4,12,1,4,1,0,0,50,39,0
33,4,158950,11,2,3,0,4,1,0,0,40,39,0
50,2,28033,12,2,12,5,4,1,0,0,46,39,0
58,6,21188,11,2,6,0,4,1,0,0,47,39,1
67,4,29445,12,2,10,4,4,1,0,0,40,39,1
36,4,90292,9,2,12,0,4,0,3167,0,20,39,0
45,4,26379,9,4,12,1,4,1,0,0,50,39,0
19,4,274699,1,4,12,3,4,1,0,0,26,39,0
35,4,152068,9,2,10,0,4,1,0,0,68,35,0
25,4,193034,11,4,1,4,4,0,0,1583,40,39,0
68,4,43432,9,0,4,4,4,0,0,0,62,39,0
40,4,179093,9,2,3,0,4,1,0,0,50,39,0
50,4,59953,7,0,10,5,4,0,0,0,24,29,1
36,4,103348,9,2,6,0,4,1,0,0,21,39,1
62,0,38723,2,4,0,1,4,1,0,0,11,39,0
38,4,201128,11,2,12,0,2,1,0,0,50,39,0
37,4,178230,11,2,3,0,4,1,0,0,47,39,0
20,4,165817,11,6,6,4,4,0,1834,0,17,39,0
37,4,151362,8,5,6,4,1,0,0,0,40,9,0
19,0,32971,2,4,0,3,4,1,0,0,9,39,0
24,4,57112,2,2,14,3,4,1,0,0,75,39,0
49,4,186319,7,6,8,4,4,0,0,0,27,31,0
44,2,113646,14,2,10,0,4,1,0,0,46,39,1
33,6,79914,11,2,5,0,4,1,0,0,85,3,0
31,6,179561,5,2,3,0,4,1,0,0,86,8,1
56,4,187740,9,4,4,1,4,1,0,0,59,39,0
25,4,182159,0,4,6,3,4,0,0,0,40,39,0
34,4,169274,11,2,1,5,4,0,0,0,25,39,0
51,6,65793,2,2,3,0,4,1,0,0,46,39,1
59,6,15621,1,2,8,0,4,0,0,0,40,39,0
31,6,141020,9,2,12,0,4,1,0,0,50,39,1
55,6,99426,15,2,12,0,4,0,0,1997,21,39,1
25,4,165393,1,2,3,0,4,1,0,0,85,39,0
32,4,100713,11,5,12,4,1,0,0,0,91,31,0
33,6,24384,5,2,3,0,4,1,0,0,83,3,0
53,4,25520,12,0,4,1,4,0,0,1016,46,39,0
50,4,77538,11,5,12,4,0,0,0,1452,89,39,0
55,4,26080,1,2,3,0,4,1,0,1621,46,39,0
57,4,178927,9,0,12,1,4,0,0,0,27,39,0
48,4,210558,15,0,1,4,2,0,0,0,37,39,0
24,4,204677,11,4,13,4,2,0,0,2775,40,39,0
25,0,190216,15,4,0,3,2,1,0,0,40,39,0
62,7,168688,14,2,10,0,4,0,7478,0,40,21,1
35,6,203612,11,2,3,0,4,1,0,0,40,39,0
33,4,29006,15,5,6,4,4,1,3232,0,40,39,0
73,5,168361,9,2,10,0,4,1,0,0,50,39,1
28,4,53158,4,4,10,4,4,1,0,0,40,9,0
33,4,228692,1,5,6,1,4,0,0,0,25,39,0
34,4,196893,11,2,12,0,4,1,0,0,50,39,0
51,4,14257,11,6,8,4,4,0,0,0,40,5,0
26,0,206959,2,4,14,3,4,1,0,0,50,26,0
37,5,173959,9,2,10,0,4,1,7993,0,40,21,1
41,4,183144,9,2,10,0,4,1,0,0,57,39,1
41,4,197832,11,4,6,3,4,1,0,0,40,15,0
25,4,207067,11,5,6,2,0,0,0,1513,40,3,0
25,4,190370,11,2,3,3,4,1,0,0,40,39,0
49,6,255685,11,2,12,0,4,1,0,0,26,21,0
32,4,170229,9,2,6,0,4,1,0,0,46,39,0
53,7,29239,12,0,10,4,3,1,0,0,40,39,0
33,4,10723,11,4,6,3,1,0,0,0,84,39,0
35,4,150956,9,0,10,1,4,1,0,0,60,39,0
24,4,171625,8,0,6,2,2,1,0,0,40,9,0
31,4,232141,5,2,3,0,4,1,0,0,47,39,0
46,0,18615,6,3,10,4,3,0,0,1580,40,8,0
64,7,29257,12,2,10,0,4,1,0,0,69,21,1
38,4,42323,15,4,6,1,2,1,0,0,40,39,0
59,4,45785,10,4,10,1,4,1,0,0,40,39,0
27,4,9285,15,0,13,4,4,0,0,1960,40,9,0
37,4,211046,14,2,10,0,4,1,0,0,40,39,0
34,4,206941,12,0,12,4,4,0,0,0,40,39,0
35,4,158859,14,2,3,0,4,1,0,0,48,39,1
29,4,274552,9,3,10,4,4,0,0,0,30,8,0
25,4,183996,11,4,6,1,4,1,0,0,40,39,0
46,4,177365,11,2,12,0,4,1,0,0,50,39,0
39,4,162912,9,0,12,1,4,0,0,0,26,39,0
50,4,204733,12,0,10,4,4,0,0,0,40,39,1
47,4,41106,6,6,0,4,4,0,0,0,40,1,0
34,4,8366,8,2,13,0,4,1,0,0,45,39,0
52,4,33891,12,0,10,4,4,1,0,2347,40,39,1
19,4,269350,0,4,8,3,4,1,0,0,23,26,0
40,7,154954,9,2,10,0,4,1,0,0,40,21,1
35,4,166152,8,2,10,0,4,1,0,0,40,39,0
31,4,39355,14,2,6,0,1,1,0,0,80,6,1
25,4,181810,1,2,3,0,4,1,3634,0,47,39,0
18,4,296878,1,4,7,3,4,1,0,0,29,39,0
38,4,156257,9,2,6,0,4,1,0,0,21,39,0
33,4,183162,8,2,3,0,4,1,0,0,40,39,0
32,4,218646,9,0,10,4,4,1,0,0,40,39,0
65,4,120249,12,2,12,0,4,1,100283,0,62,39,1
29,6,244233,11,4,12,1,2,1,0,0,23,39,0
36,4,30671,8,4,3,1,4,1,0,0,40,39,0
20,0,31480,1,4,0,3,2,1,3181,0,37,39,0
32,4,19584,1,4,6,3,4,1,0,0,40,39,0
55,4,16334,15,0,1,1,4,0,0,1953,92,39,0
34,4,211416,9,2,10,0,4,1,7578,0,40,39,1
67,4,200133,12,2,10,0,4,1,0,0,40,39,0
43,4,188006,9,2,10,0,4,1,0,0,50,39,1
29,4,309920,11,2,6,2,1,0,0,0,40,3,0
66,4,44668,1,0,4,4,4,0,0,0,61,39,0
46,4,179582,1,4,12,4,2,0,0,0,29,39,0
51,4,30309,8,0,10,4,4,0,0,0,40,39,0
18,1,42978,1,4,8,3,4,1,0,0,7,39,0
38,6,49047,14,2,3,0,4,1,0,0,81,39,0
37,4,310533,1,2,13,0,4,1,0,0,47,39,0
59,4,28532,2,4,6,5,4,1,0,0,46,39,0
50,4,44354,11,4,14,3,4,1,0,0,36,39,0
55,4,61193,1,2,3,0,4,1,0,1608,46,39,0
30,4,179849,9,2,12,0,4,1,0,0,40,39,0
34,4,535798,10,2,3,0,4,1,0,0,89,26,0
32,4,18043,15,4,6,1,4,1,0,1627,40,39,0
20,0,55013,15,4,0,3,3,1,0,1619,31,39,0
51,4,25937,9,0,10,1,4,0,0,0,61,39,0
52,7,71847,10,2,10,0,4,1,0,0,40,39,1
16,4,79531,11,4,1,3,4,0,0,0,20,39,0
35,6,50077,11,2,3,0,4,1,0,0,78,39,0
45,4,29387,15,4,4,1,4,0,0,0,40,39,0
49,4,28729,11,4,12,1,4,0,0,1572,35,39,0
18,0,75654,15,6,0,4,2,0,0,0,13,39,0
25,4,193855,2,2,3,3,4,1,0,0,45,39,0
51,4,28124,11,0,8,4,4,0,0,0,40,39,0
39,6,74808,10,2,12,0,1,1,0,0,69,21,1
24,4,34030,2,4,3,1,4,1,0,0,40,39,0
38,4,160825,9,2,3,0,4,1,0,0,46,39,0
18,4,223250,1,4,14,3,4,1,0,0,23,39,0
31,4,188813,6,0,0,4,4,1,0,0,40,39,0
26,4,156921,11,4,6,2,4,0,0,0,40,40,0
56,6,103327,11,2,11,5,1,0,0,0,81,21,1
35,4,33819,9,0,4,1,4,1,0,0,50,39,0
35,4,28901,1,4,7,1,4,1,0,0,31,39,0
36,0,29612,2,0,0,1,4,1,0,0,40,39,0
35,4,213074,9,2,3,0,4,1,0,0,50,26,0
53,4,50011,1,2,6,0,4,1,0,0,23,39,0
74,4,221780,9,2,10,0,4,1,3256,0,59,39,1
33,4,33454,15,0,10,1,4,1,0,0,46,39,0
26,0,38809,1,4,0,4,2,1,0,0,31,39,0
37,4,302118,4,2,6,0,1,1,0,0,40,36,0
20,4,195688,11,6,8,4,4,0,0,0,7,39,0
41,4,222757,9,0,12,1,4,0,0,0,59,39,0
38,4,74514,9,2,12,0,4,1,104097,0,50,39,1
19,4,183529,11,4,7,4,4,0,0,0,30,31,0
37,4,198012,12,2,10,0,4,1,0,0,46,39,1
48,4,49763,1,0,8,4,4,0,0,0,28,39,0
52,4,43711,12,4,10,3,4,0,0,2338,40,39,0
54,4,169091,14,2,3,0,4,1,14633,0,47,39,0
48,4,194583,8,2,3,0,4,1,0,0,40,22,0
18,4,553807,1,4,14,3,4,1,0,0,21,39,0
61,4,189317,15,4,1,1,4,1,0,1884,36,39,0
35,6,257638,5,2,3,0,4,1,0,0,81,21,0
18,4,162531,0,4,7,3,4,1,2377,0,23,26,0
20,4,66074,6,4,12,4,4,0,0,0,7,39,0
35,4,288739,9,2,3,0,4,1,0,0,93,26,0
25,4,143252,11,4,7,3,4,1,0,0,26,39,0
23,6,287554,11,2,3,0,4,1,0,0,40,39,0
37,6,299718,11,2,3,0,4,1,0,0,40,3,0
52,6,31606,11,2,6,0,4,1,0,1560,101,39,0
52,6,194483,5,2,10,0,4,1,0,0,93,12,1
34,4,121879,11,2,12,4,4,0,0,0,23,39,0
31,4,24680,15,0,9,4,4,0,0,1547,46,39,0
53,4,145068,12,2,10,0,1,1,0,0,79,21,1
24,4,172432,1,2,6,0,4,1,0,0,47,39,0
32,6,38846,11,2,3,0,4,1,0,0,46,39,0
33,4,262491,5,2,3,0,4,1,0,0,40,20,0
26,4,167836,11,5,1,2,4,0,0,0,40,39,0
18,4,188051,6,4,7,4,2,0,0,0,30,39,0
34,4,188920,11,5,6,2,4,0,0,1622,40,39,0
33,4,193290,8,2,3,0,1,1,0,0,40,39,0
61,0,82462,5,6,0,4,4,1,0,0,1,39,0
61,0,179244,6,6,0,4,2,1,0,1897,13,39,0
20,4,196616,15,4,1,4,4,0,0,0,35,39,0
36,4,172659,10,2,3,0,4,1,0,0,46,39,0
18,4,188914,11,4,3,3,4,1,0,0,40,39,0
49,7,31795,1,0,4,4,4,0,0,0,40,39,0
30,4,200554,15,2,12,0,4,1,0,0,50,39,0
18,4,52620,1,4,14,3,4,1,0,0,27,39,0
30,4,52389,5,2,3,0,4,1,0,0,40,9,0
33,6,197383,11,2,3,0,4,1,0,0,40,33,0
34,4,18354,9,0,4,1,4,1,0,0,40,39,0
25,4,177121,11,2,3,3,4,1,0,0,40,39,0
46,4,103958,12,2,10,0,4,1,7644,0,40,39,1
28,4,69089,5,2,6,0,4,1,0,0,25,39,0
19,0,19819,6,4,0,4,2,1,0,0,9,39,0
32,4,28608,15,2,6,2,0,1,0,0,46,39,0
52,4,14319,9,0,12,1,4,0,0,0,46,39,0
34,4,41626,9,4,4,1,2,1,0,0,44,39,0
32,4,185641,8,4,6,1,4,1,0,0,40,39,0
32,4,184350,9,2,10,0,4,1,0,0,85,21,1
27,4,228591,6,6,4,4,4,0,0,0,31,39,0
37,4,36294,10,2,3,0,4,1,0,0,40,39,0
40,6,210990,11,2,3,0,4,1,0,0,80,10,1
