age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
78,4,137763,10,2,12,3,0,1,0,0,40,39,0
61,4,194114,6,2,7,4,4,0,0,0,46,39,0
34,4,101322,3,6,7,4,4,1,0,0,46,13,1
28,4,316921,1,0,5,3,4,0,0,0,30,39,0
48,4,100637,11,4,7,0,1,1,0,2358,40,39,0
48,4,246632,4,2,7,1,4,1,101090,2958,30,39,1
54,6,39883,11,4,6,5,4,1,3747,0,22,39,0
44,4,183292,15,4,14,0,2,0,0,0,36,39,1
44,4,120750,9,2,3,1,4,1,0,2944,45,39,1
48,4,91910,3,4,3,1,2,1,0,1658,40,39,0
34,4,174558,7,2,8,1,4,0,0,1648,83,39,0
70,6,183416,12,2,3,4,4,0,0,0,36,39,0
48,4,378992,1,2,1,0,4,1,7459,0,50,39,0
39,4,174218,13,6,1,5,0,1,0,0,40,39,0
34,7,228415,9,4,13,2,4,1,0,0,40,4,0
28,4,177313,15,4,3,5,4,1,0,0,40,36,1
61,4,26609,11,2,5,0,4,1,0,0,59,39,0
77,4,185661,11,2,12,1,4,0,0,0,40,39,1
44,6,199408,12,0,10,2,1,0,15040,0,50,39,1
34,4,70966,15,2,10,3,4,1,0,0,83,39,0
54,2,132544,11,2,12,1,0,1,0,0,59,39,0
39,4,180836,11,2,14,0,2,0,0,0,59,39,0
34,4,176337,15,4,10,4,2,1,0,0,40,39,0
21,4,270270,11,2,4,4,4,1,7870,0,45,39,0
39,4,158899,11,0,3,2,4,0,0,0,45,39,1
34,4,95091,2,4,10,2,0,1,0,0,40,39,0
53,4,301446,4,2,4,1,4,1,7479,0,40,39,0
34,4,65114,11,4,1,4,4,1,0,0,40,39,1
71,4,94058,15,2,0,1,4,0,0,0,40,39,0
34,6,323896,11,2,4,0,4,0,0,0,22,23,1
34,4,345167,5,4,7,1,4,0,0,0,40,39,0
22,4,92562,9,2,12,1,4,1,0,0,22,39,0
27,4,26310,11,2,3,4,4,0,0,0,45,24,0
21,4,216475,11,4,0,0,2,0,0,0,12,39,0
53,4,316938,15,2,1,0,4,1,0,0,71,39,0
21,4,213050,15,2,4,0,2,1,0,0,40,39,1
28,2,105514,9,4,4,4,4,1,7990,0,46,11,0
61,1,201930,13,2,8,3,4,0,0,0,40,39,1
48,2,157045,15,0,14,3,4,1,0,0,30,39,0
48,5,171077,14,4,7,0,4,0,0,0,40,10,0
49,4,122009,9,3,5,2,3,1,0,0,46,39,0
34,4,189523,15,2,12,1,1,0,0,0,23,39,0
28,4,178115,11,4,11,4,4,0,0,1027,22,39,1
39,4,42861,11,2,1,1,4,1,0,0,40,39,0
21,6,110573,9,0,3,2,4,1,0,1654,36,39,0
48,7,207247,15,4,10,1,4,0,0,0,59,39,0
43,6,345846,10,4,10,3,4,1,0,0,50,39,0
44,4,179759,15,2,8,1,4,1,0,0,59,39,0
34,4,203425,9,2,8,1,4,0,0,0,40,0,1
62,4,106086,9,2,7,0,4,0,0,0,40,39,1
34,4,181920,9,2,10,3,3,0,3837,0,40,39,0
44,4,185986,10,2,1,1,4,1,0,1996,40,39,0
28,4,151711,15,2,3,1,4,1,0,0,40,39,0
54,4,190439,11,0,10,5,4,1,0,0,40,39,0
44,6,138280,11,2,12,1,2,1,0,2363,45,39,0
28,4,36163,8,5,7,0,4,1,0,0,58,39,1
48,7,111746,11,1,1,4,4,1,0,1638,59,39,1
27,1,33651,7,4,3,5,4,1,0,0,36,0,1
39,6,275546,15,2,1,3,4,1,7544,1648,40,39,0
21,4,103207,12,5,10,0,4,1,0,0,40,39,1
53,4,194964,15,2,4,3,4,1,0,1655,36,39,0
27,4,196333,11,2,8,0,4,1,0,0,40,39,0
71,4,166120,15,2,1,0,4,0,0,0,40,39,0
21,4,264139,8,2,0,0,4,1,0,1662,36,39,0
34,4,278155,8,2,8,5,4,1,0,0,22,39,0
34,4,177374,8,4,14,4,1,1,0,0,40,26,0
69,4,103598,14,4,4,0,2,0,0,1994,40,39,0
48,6,178070,9,2,4,0,4,1,0,0,12,39,0
28,4,130146,1,2,7,5,4,1,0,0,40,39,0
21,4,67903,11,4,4,0,4,0,0,0,21,39,0
22,4,108161,15,2,7,0,4,1,0,0,40,39,0
48,7,137748,9,0,8,1,2,0,0,0,40,39,0
21,7,186746,15,0,5,0,4,0,0,0,40,0,0
48,4,204434,11,4,3,4,4,1,0,1895,40,39,0
21,4,415521,11,2,10,4,4,0,0,0,12,39,1
54,4,214689,15,2,14,4,4,1,0,0,40,39,0
21,6,245442,11,2,10,0,4,1,0,0,46,39,0
62,4,258824,9,2,4,3,2,1,0,0,46,39,1
48,4,94992,7,5,4,1,4,1,0,0,40,26,0
48,4,91388,11,4,10,1,1,1,0,0,40,39,0
21,6,102180,15,4,12,1,4,0,0,1646,11,30,0
34,4,73760,15,4,10,5,4,0,0,0,40,39,0
70,4,315558,10,4,1,0,4,1,0,0,22,39,0
48,7,123898,9,2,14,0,3,0,15129,0,40,39,0
44,4,189057,11,4,10,0,2,0,0,0,40,39,0
78,4,185373,15,4,1,1,4,1,0,0,50,39,0
62,5,325800,11,2,12,3,4,1,8183,0,36,39,0
44,1,175562,11,4,1,0,4,0,0,1993,46,39,0
44,4,188596,11,2,12,4,4,1,0,0,40,39,0
22,4,317322,11,2,14,1,4,0,0,0,40,39,0
43,4,176502,11,0,14,0,1,0,0,0,40,39,1
54,4,114667,11,2,8,1,4,0,0,0,40,39,0
39,2,121288,11,0,3,4,4,1,0,0,22,39,0
54,4,83019,7,4,4,3,4,0,0,0,30,30,0
48,4,32899,9,2,12,4,4,0,0,0,40,0,0
28,4,187846,11,4,14,0,4,1,0,0,40,39,0
39,6,192870,12,4,0,4,4,1,0,0,31,39,0
39,5,32848,9,2,5,0,4,1,7372,0,45,39,1
48,2,116384,11,4,8,0,4,1,0,0,40,39,1
48,4,242895,6,1,3,3,2,1,0,0,40,39,0
48,4,361393,11,4,3,1,2,0,0,0,40,39,1
44,6,74083,11,2,7,3,4,1,0,0,40,39,1
21,4,112632,15,4,5,0,4,0,0,0,59,39,0
28,4,167351,11,2,3,0,4,0,0,0,11,39,0
34,4,216083,11,4,13,1,4,1,0,0,40,39,0
38,7,75902,5,2,10,1,4,0,0,0,36,0,0
34,4,241532,12,2,1,0,4,1,0,0,31,39,1
28,6,218537,2,2,5,0,0,0,0,0,40,39,1
53,4,87872,11,0,8,2,4,0,0,0,40,39,0
34,8,178408,3,0,12,0,4,0,3798,0,40,39,0
48,4,210382,11,2,4,0,1,0,0,0,12,39,0
28,4,138179,11,2,6,1,4,0,0,0,70,39,0
39,4,180721,0,2,1,0,1,0,0,0,21,39,1
62,4,299175,9,0,14,4,4,1,0,0,40,39,0
69,4,116954,11,4,0,1,4,1,0,0,21,39,0
62,4,193298,15,4,3,2,4,1,0,0,40,39,0
44,4,33602,7,4,3,1,1,0,0,0,50,39,0
21,4,172882,15,0,1,1,4,1,0,0,60,39,0
44,4,172169,7,5,7,0,4,0,0,0,40,39,0
39,4,244096,8,4,2,4,1,0,0,0,40,39,1
39,7,317757,12,4,10,0,4,1,0,0,40,39,0
44,4,194299,11,4,12,3,4,1,0,0,11,39,0
28,4,294551,15,4,1,1,1,1,0,0,40,39,0
39,4,102586,11,2,12,0,4,0,0,0,40,39,0
34,4,113660,2,2,3,1,4,1,0,0,58,39,0
43,4,174441,9,2,1,0,4,1,0,0,46,39,1
43,4,178955,14,2,10,2,4,0,3702,0,50,39,0
34,6,32776,15,4,10,0,4,0,8193,1894,36,39,0
43,6,178916,11,0,1,1,4,0,0,0,22,39,0
54,5,174719,15,4,11,1,4,0,0,0,59,39,0
69,4,179653,15,2,3,0,4,1,101277,0,22,27,0
28,6,391242,11,2,14,1,4,1,0,1993,40,39,0
28,5,120322,5,4,3,4,4,1,0,0,46,39,1
21,4,214402,8,4,8,1,2,1,0,1991,36,39,0
69,6,176721,9,4,7,3,0,0,0,0,46,39,0
28,4,37980,14,4,7,0,4,1,7757,0,40,39,0
43,4,41409,15,2,3,0,4,0,0,0,40,39,0
77,4,387311,9,0,3,4,4,1,0,0,40,39,0
21,4,131249,9,2,12,5,4,1,0,0,59,39,0
76,4,167390,6,2,5,2,1,1,0,0,40,9,0
48,4,199075,15,3,3,3,2,1,0,0,46,39,0
34,4,128401,10,2,9,0,1,1,0,0,58,39,1
43,0,320285,14,2,4,1,4,0,0,0,40,39,0
34,4,179822,11,2,4,1,4,1,0,0,40,26,0
53,6,252250,15,2,9,1,2,1,0,0,50,39,1
44,6,170463,15,4,3,1,1,1,0,0,59,39,0
71,4,201836,11,2,3,1,2,0,3692,1644,40,39,0
48,4,43974,2,2,14,4,4,0,0,0,50,39,0
54,4,176399,11,4,10,0,4,1,0,0,40,39,1
54,4,244261,15,2,1,1,4,1,0,1641,22,39,0
39,3,176880,9,4,8,0,4,1,0,0,46,39,0
39,4,170034,14,2,2,3,1,1,0,1892,21,39,0
34,5,228938,9,0,1,0,2,1,0,0,23,39,0
43,4,291060,15,2,12,1,4,0,0,0,59,39,0
28,4,90109,11,4,8,0,4,0,0,0,45,25,1
34,4,110447,11,4,3,4,2,1,3475,0,50,39,0
39,4,64386,5,5,10,0,4,1,0,1895,40,39,0
48,4,91377,3,4,1,1,4,1,0,0,40,39,0
39,1,209563,15,4,8,1,4,0,0,0,50,39,0
39,4,230192,8,4,1,4,4,0,7868,0,40,39,0
27,4,204493,14,6,10,3,4,0,0,0,59,39,0
53,4,98291,0,4,1,4,4,1,0,0,12,39,0
48,6,184680,5,2,10,5,4,0,0,2889,11,39,0
43,4,36033,15,2,4,0,4,1,0,1894,40,39,0
48,4,165371,15,4,12,5,4,1,0,0,40,27,1
54,4,358715,1,2,10,4,4,0,0,2360,22,39,1
28,4,106114,12,2,14,1,2,1,0,0,40,0,0
39,4,302139,12,4,14,4,4,0,0,0,30,39,0
43,6,113833,11,4,14,4,1,0,0,0,22,39,0
21,6,186054,5,4,0,0,4,1,0,0,58,1,0
44,6,309510,11,2,7,1,4,0,0,0,36,17,1
28,5,117246,15,4,10,4,4,1,0,0,36,39,1
49,4,214464,14,6,3,0,1,0,0,0,36,39,1
21,4,171371,9,0,8,0,2,0,0,0,50,39,1
34,4,282702,15,4,12,1,4,1,101115,0,84,22,1
48,6,34124,6,4,14,3,4,1,0,0,46,1,0
54,4,115022,15,2,4,0,4,0,0,0,46,39,1
69,4,210969,11,2,1,0,4,1,0,0,22,39,0
34,6,265784,15,2,1,0,4,0,0,0,40,39,0
48,4,165321,11,4,4,1,4,0,0,0,46,39,0
69,4,199114,8,4,1,0,4,1,0,1027,50,39,0
48,4,136386,11,2,10,0,4,1,0,0,40,39,0
48,4,226864,15,2,7,5,4,1,0,0,22,39,0
28,4,162986,9,0,1,1,2,1,0,0,36,25,0
62,4,257856,15,2,6,4,4,1,7888,0,82,39,0
38,4,32856,8,4,3,2,1,0,0,0,40,35,1
21,5,184429,12,4,3,4,2,0,0,0,22,39,1
77,4,315191,11,4,12,1,4,0,0,0,50,39,0
34,4,115676,9,2,1,1,4,0,0,1045,22,39,0
28,1,38307,11,2,1,0,4,1,0,0,40,1,0
48,6,201923,7,2,4,0,4,0,0,0,40,39,0
21,4,257654,15,4,7,0,1,0,3914,0,45,3,0
39,4,84670,11,4,7,0,4,0,14977,0,59,39,1
69,4,263924,11,2,5,5,4,0,3486,1638,46,39,0
34,6,159845,9,4,3,0,4,0,0,0,22,39,0
38,4,191264,9,2,4,5,2,1,0,0,40,39,0
38,4,243527,9,2,10,1,4,1,0,0,36,39,0
39,4,370292,12,2,7,0,1,0,0,0,40,39,0
69,4,222475,9,2,13,0,4,0,0,0,23,39,1
34,4,196533,7,4,12,1,2,1,0,0,40,39,1
48,6,162211,15,4,14,4,2,1,0,0,40,39,0
34,4,257492,3,4,10,4,4,0,3622,0,50,39,1
39,4,102425,11,0,1,4,2,1,0,0,59,39,1
61,4,78049,8,2,6,0,4,1,0,0,46,39,0
53,4,96605,15,2,13,0,4,1,0,1629,50,39,0
54,4,179724,1,4,7,0,1,1,0,0,11,5,1
28,4,177377,6,2,3,1,4,1,3297,0,22,39,1
28,4,264802,0,4,3,1,2,1,0,0,40,39,1
28,4,405266,11,2,1,1,4,1,0,0,40,39,0
28,4,112301,11,2,0,0,4,1,0,0,59,17,1
62,4,83337,11,2,4,5,2,0,0,0,45,39,0
38,4,340495,5,4,8,0,2,0,0,0,45,39,1
38,4,205132,15,4,0,1,4,1,0,0,36,39,1
28,4,91801,12,0,8,3,4,1,0,1893,45,0,0
43,4,97480,9,2,4,5,4,1,0,0,40,39,0
28,4,72010,15,6,12,3,4,1,0,0,58,39,0
28,4,277970,15,3,10,0,1,0,0,0,46,39,1
39,4,267494,15,2,10,4,2,1,0,0,13,24,1
49,4,96949,11,2,1,4,4,1,0,1069,22,39,1
34,4,76227,11,4,10,5,1,1,0,0,50,39,0
43,4,206034,7,4,4,3,4,1,0,1994,22,39,0
39,4,206733,9,2,7,1,4,1,0,0,40,19,1
62,8,119006,15,2,9,2,4,0,0,0,13,32,1
34,4,106311,15,2,12,4,1,0,0,0,40,39,1
39,4,75181,1,2,7,3,4,1,0,0,40,41,0
34,4,111080,11,2,6,3,4,0,0,0,59,39,0
70,6,28616,2,2,1,1,3,1,0,1990,40,39,0
28,6,70558,11,2,10,1,4,0,0,1069,40,39,0
48,4,93507,9,4,4,0,0,0,0,2888,40,39,0
53,4,113608,0,2,5,4,2,0,0,0,50,39,1
44,6,114504,11,4,3,0,4,1,0,0,22,33,0
54,4,134142,11,4,10,1,4,1,3763,1994,40,39,0
53,4,201454,9,3,1,3,4,0,0,0,22,39,0
38,4,117030,9,4,6,3,4,0,0,0,80,34,0
34,4,209630,15,0,1,1,4,1,0,0,50,39,0
34,4,138774,3,2,3,0,4,1,0,1058,40,39,0
39,7,100985,15,3,1,0,2,1,0,0,46,39,1
28,4,91414,9,2,1,4,1,1,0,0,40,39,0
39,2,176329,9,2,12,3,4,1,0,0,40,39,1
21,1,227181,11,4,4,3,2,1,0,0,40,39,0
34,4,168221,11,2,3,5,4,0,0,990,31,39,0
28,4,174670,14,2,0,4,4,0,0,0,40,39,1
43,4,28886,11,4,0,1,4,0,0,1893,59,33,0
39,7,38859,8,2,10,2,2,1,0,2854,40,39,0
34,4,169066,15,4,1,0,4,0,0,1894,58,39,0
44,4,161751,11,2,4,0,4,1,0,0,22,11,0
54,4,196344,11,5,1,5,4,1,0,0,83,39,0
78,4,181053,2,2,7,4,4,0,0,0,40,29,0
21,2,106709,10,2,4,1,4,1,3807,0,50,39,0
34,4,212860,11,4,10,0,4,0,0,0,40,11,0
28,4,245107,11,2,7,3,4,0,0,2361,50,39,0
34,4,92696,9,2,7,1,4,1,0,1988,11,39,0
54,1,173684,9,4,8,0,4,1,0,0,50,39,0
48,4,116079,10,0,13,1,1,1,0,0,84,39,1
69,4,83938,11,2,8,5,4,1,0,0,40,39,0
28,4,254185,15,4,12,2,1,0,0,1130,59,39,1
28,2,84735,3,0,12,4,2,1,0,1093,50,39,1
34,6,121880,11,2,8,1,1,1,0,0,40,39,0
69,4,172911,8,6,1,0,4,1,0,0,22,39,0
49,4,120751,11,2,4,1,4,1,0,0,59,39,0
48,5,352318,8,2,8,2,4,1,0,0,50,39,1
28,4,114897,6,2,3,1,4,0,0,0,40,22,0
43,4,30725,9,4,3,3,4,1,0,0,40,39,1
28,4,324957,11,2,10,5,4,0,0,0,21,39,0
48,4,99084,9,2,3,5,4,1,0,0,40,39,0
21,4,181790,14,2,8,3,4,0,0,1069,45,39,1
70,5,311338,9,4,7,3,4,0,0,0,22,39,0
53,4,216328,9,2,3,1,4,1,0,0,36,39,1
61,6,173429,5,4,7,0,4,1,3607,1894,50,39,0
44,4,186166,11,4,5,0,4,0,0,0,46,39,0
48,4,304379,8,4,14,3,4,0,7964,0,50,39,0
69,4,107323,11,2,14,4,2,0,0,1992,58,39,0
21,4,110112,11,2,1,4,4,1,0,0,40,39,1
34,4,227151,15,1,4,3,4,1,0,0,58,39,1
48,4,87273,11,4,0,0,4,1,0,0,81,39,0
54,4,172266,11,2,12,4,4,1,0,0,36,41,0
48,4,124906,12,2,10,3,4,1,0,0,40,39,1
39,4,171983,1,4,10,0,2,0,0,0,40,39,1
39,6,188771,12,4,10,3,4,1,0,0,40,39,0
27,4,249045,14,2,6,0,4,1,0,0,50,39,0
54,4,30608,9,2,12,1,4,0,0,0,40,39,0
21,7,27261,11,2,3,4,4,0,0,0,22,39,1
39,6,32440,11,2,7,0,4,0,0,0,40,39,0
44,1,321555,12,0,3,5,4,1,0,0,45,39,0
21,5,236326,9,5,5,0,4,1,0,0,82,39,0
54,4,265998,11,4,10,3,4,1,0,0,40,39,1
39,4,523600,11,2,12,3,0,1,15280,0,11,39,0
77,4,80280,11,4,10,1,1,0,0,0,40,39,1
69,4,219155,15,4,3,5,4,1,0,0,45,39,0
28,4,149184,15,2,5,1,4,1,3781,0,59,39,0
48,4,79097,11,4,12,0,4,0,0,0,22,39,0
54,4,107136,9,4,8,3,4,1,0,0,59,39,0
38,0,150186,15,4,3,3,2,1,0,0,40,39,0
21,4,203500,12,6,5,3,4,1,0,0,40,39,0
34,6,402527,4,2,0,1,4,0,0,0,11,39,0
48,5,169000,15,2,11,0,4,0,0,0,40,39,1
54,4,201363,7,4,4,0,4,1,0,1992,86,39,1
43,7,232779,15,1,12,3,4,0,3399,0,22,39,0
44,4,134455,8,0,12,1,4,1,0,0,40,39,0
39,4,206135,13,0,1,3,2,0,0,0,40,39,1
34,4,93348,12,0,0,0,4,1,0,0,59,39,1
34,4,187492,14,2,1,5,4,0,0,0,40,39,0
34,4,196017,11,4,7,4,4,0,0,0,40,39,0
43,6,273425,11,2,0,4,4,1,0,0,21,37,0
39,4,145609,15,4,11,0,4,1,0,0,22,39,0
78,4,75828,10,4,12,5,4,1,0,0,70,39,1
21,4,85599,9,0,5,2,4,1,0,0,36,39,0
34,4,126423,11,4,1,2,4,1,0,0,13,35,0
62,4,39123,11,4,4,1,4,1,7725,0,36,39,0
34,4,84272,11,2,3,4,2,0,0,2359,45,39,0
62,4,119227,8,4,4,0,4,1,0,0,70,39,0
34,6,196549,9,4,8,5,4,1,3325,0,50,39,0
61,4,178694,11,4,1,3,3,1,0,2852,10,39,1
54,2,165710,15,2,3,2,4,1,0,0,46,39,0
28,4,438861,1,4,1,2,4,1,0,0,40,39,0
53,4,189746,9,0,10,1,4,0,0,1890,40,39,1
28,4,83976,9,3,8,1,4,1,0,0,36,39,1
34,4,161556,12,2,6,0,4,1,7718,0,40,39,0
28,0,85361,15,2,12,2,4,0,0,0,50,39,0
53,7,177006,11,0,13,0,4,1,0,0,31,39,1
34,0,239957,15,2,8,1,4,0,0,0,40,39,0
48,4,94801,15,0,12,0,2,0,0,0,40,39,0
28,7,329223,15,2,10,0,2,0,0,0,31,39,1
44,4,217017,7,4,12,1,2,1,0,0,40,39,0
48,4,103967,11,2,12,1,4,0,0,0,30,39,1
48,4,206141,11,0,10,1,4,0,0,0,36,39,1
27,4,104867,15,4,14,0,4,0,3559,1889,58,39,0
21,4,172150,9,2,10,4,4,1,0,0,40,41,0
48,4,248128,10,4,0,4,4,0,7592,0,21,39,1
39,4,405500,9,0,4,0,2,0,0,0,12,39,1
28,4,115640,15,0,1,3,4,1,3734,0,45,39,0
39,4,34108,15,2,10,1,4,0,3615,0,12,39,1
48,4,115347,9,2,3,0,2,1,0,0,40,1,0
34,4,43639,11,6,10,0,2,1,3844,1661,40,39,1
49,4,90603,9,2,7,3,4,0,0,0,50,2,0
39,7,101537,14,2,12,4,1,0,0,0,36,39,0
34,4,158500,15,2,14,0,4,1,7488,0,21,39,1
44,4,89603,10,1,13,5,4,1,0,0,40,39,0
34,4,317099,11,2,12,1,0,1,0,0,50,39,0
53,2,160100,8,4,10,0,4,0,7545,0,40,39,0
39,6,211285,7,4,10,0,4,1,0,0,11,39,1
38,4,190451,11,2,3,1,4,0,0,0,40,20,1
43,4,179221,11,4,1,0,4,0,0,0,50,39,1
39,0,293453,8,4,6,0,4,1,0,0,40,39,1
39,4,308919,15,4,6,0,4,0,0,0,40,39,0
34,4,105260,9,2,13,0,4,1,0,0,36,39,0
27,2,309193,15,2,4,4,4,0,0,0,40,39,0
62,4,222075,9,2,14,0,4,1,0,1994,40,39,1
28,8,105432,11,2,4,4,2,1,0,0,40,39,0
53,4,236266,9,4,8,4,4,1,0,0,40,21,0
53,4,320713,6,0,3,1,4,0,0,1637,50,22,0
78,4,338476,11,2,6,2,4,1,0,0,84,39,1
76,7,153516,10,4,8,1,4,0,3541,0,50,39,0
44,4,223406,10,4,4,3,4,1,0,0,22,39,1
28,4,339668,7,4,7,0,4,1,0,0,40,39,0
48,4,86232,15,6,0,3,4,0,0,0,12,39,0
54,4,87850,9,0,12,3,2,1,3523,0,40,39,0
39,4,285668,9,2,3,0,4,1,0,0,40,39,0
28,6,220989,11,4,4,1,1,1,0,0,40,37,1
43,4,131145,5,2,14,1,4,0,15169,0,40,39,1
77,6,108946,9,0,7,0,4,0,0,1992,22,39,1
69,4,119377,11,3,8,3,4,1,0,0,40,39,1
78,6,203807,13,4,4,0,4,1,7633,0,23,26,0
44,4,234469,15,4,12,4,4,0,0,0,40,39,0
28,2,89648,11,0,1,0,4,1,0,0,40,39,0
34,4,244818,4,2,1,1,1,1,0,0,11,39,0
43,6,188441,15,2,13,3,4,1,0,0,58,39,0
54,4,111794,11,4,8,0,4,1,7760,0,40,39,0
62,0,177958,15,4,3,4,4,1,0,0,11,39,0
44,4,121837,9,2,0,3,4,1,0,0,40,39,1
44,5,324836,10,5,7,1,2,1,0,2820,70,39,0
62,2,36514,15,2,10,0,4,1,0,0,45,39,0
38,4,90763,9,2,1,1,0,1,3735,2354,45,5,0
28,4,324079,11,2,12,0,2,1,0,0,30,5,0
39,4,186342,1,2,10,1,4,0,0,0,40,39,1
34,4,80673,9,6,14,0,4,0,0,0,40,39,1
44,7,208851,2,2,4,3,4,1,0,0,50,39,1
39,4,220163,9,4,6,5,4,1,0,0,59,22,0
22,4,87043,8,4,4,0,4,0,0,0,22,39,0
43,4,121469,11,4,10,1,3,1,0,1989,40,39,1
62,4,197120,11,4,10,0,4,0,3602,0,83,39,1
54,6,116283,9,0,2,0,4,1,0,0,40,39,1
54,4,76751,9,2,13,0,0,0,0,0,40,39,0
53,4,129335,8,6,1,0,4,1,0,0,40,39,0
44,6,324094,11,2,4,4,4,1,0,0,40,39,0
34,4,209447,7,2,5,3,2,0,0,0,36,39,0
28,4,92490,9,4,1,2,2,1,0,0,84,39,0
43,1,299007,9,4,0,0,2,1,3570,0,40,39,0
39,4,34651,9,2,1,1,4,1,0,0,50,39,0
48,4,232718,10,2,3,2,2,0,0,0,59,26,1
48,4,372873,7,4,4,0,2,1,0,0,12,39,0
44,4,373291,15,4,5,0,4,1,0,0,22,37,1
39,4,145444,7,4,10,1,4,1,0,0,59,39,0
62,4,180617,11,2,3,1,4,0,3523,0,59,39,1
21,4,77097,15,4,10,4,4,1,0,985,59,14,0
39,4,125360,5,0,3,5,4,1,0,1896,22,39,0
34,4,239601,10,2,0,4,4,1,0,1993,40,39,0
48,4,130219,15,0,4,3,4,0,0,0,40,39,0
21,4,112627,15,4,1,5,4,0,0,0,59,39,1
48,2,223213,9,2,5,4,4,0,0,2357,22,39,1
39,4,236309,15,2,10,0,2,1,0,0,82,39,0
54,4,173590,1,2,5,0,4,0,0,1992,40,39,1
53,4,82592,10,2,7,3,4,0,15070,0,81,8,1
33,4,318549,15,4,10,3,4,1,0,0,40,39,1
62,2,422674,5,4,1,2,4,1,0,0,60,39,1
48,4,298241,11,2,10,4,4,1,15061,0,40,39,1
28,4,253630,11,2,0,4,4,1,0,0,40,19,1
62,2,114602,11,4,3,3,2,1,0,0,11,39,1
34,4,244819,7,4,0,0,4,1,0,0,30,39,0
48,4,79714,9,0,12,0,4,0,0,0,50,39,1
39,4,117312,11,2,6,0,4,1,0,0,40,39,1
48,4,70196,15,2,12,2,4,0,0,0,40,39,0
53,4,116085,6,4,7,5,2,1,0,0,40,39,0
34,1,173448,12,3,10,1,2,1,0,1994,71,39,0
22,4,216304,13,6,1,0,4,1,0,0,40,39,1
39,4,166673,15,2,3,1,1,0,3876,0,40,0,0
70,5,46426,9,4,3,0,4,1,0,0,40,39,0
28,4,169047,15,2,4,3,2,1,0,0,70,39,0
62,6,257771,15,2,3,1,4,1,101183,0,11,40,1
39,4,25446,11,2,0,1,4,1,3535,0,22,39,0
34,4,263296,9,0,1,1,2,0,0,0,50,39,0
34,4,312131,6,0,4,3,2,1,0,0,59,37,0
39,6,324872,11,4,8,0,4,0,0,1895,59,39,0
77,6,177198,15,4,12,1,4,1,0,0,81,39,0
21,4,189751,9,2,4,1,4,0,0,0,22,39,0
34,4,117294,11,4,6,1,1,1,3570,0,36,39,0
