age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
19,4,223065,0,4,6,3,4,1,0,0,22,39,0
56,4,118813,15,4,5,1,4,1,0,0,40,39,0
42,4,126161,15,2,4,0,4,1,0,0,40,39,1
54,4,127100,0,2,7,0,2,1,0,0,40,40,0
24,5,239277,15,4,5,3,4,1,0,0,40,39,0
42,4,96368,14,2,4,0,4,1,0,0,45,39,1
68,7,112214,11,5,1,4,4,0,0,0,40,39,0
38,4,124654,15,2,4,0,1,1,0,0,23,2,1
47,4,126878,9,2,12,0,4,0,0,0,50,39,1
23,4,46799,8,4,10,1,4,1,0,0,40,19,0
43,4,136641,9,2,4,0,4,1,24970,0,19,39,1
50,4,179105,15,2,4,0,4,1,0,0,40,39,0
69,4,207382,14,0,9,1,4,1,26738,0,49,39,1
64,7,113398,14,0,9,4,4,0,5749,0,72,39,0
61,4,191484,14,0,11,1,4,1,1157,0,47,39,0
53,4,332337,2,4,7,1,4,1,0,0,40,34,0
55,4,141671,15,2,12,0,2,1,0,0,24,26,0
65,7,114838,14,0,5,1,4,1,2303,0,45,39,1
35,4,128951,15,2,4,0,4,1,0,0,20,39,1
40,4,125464,15,2,4,0,1,1,0,0,40,39,1
39,4,146078,9,2,4,0,4,1,0,0,14,39,1
26,4,346386,2,4,10,1,4,1,0,-359,40,2,0
57,4,189690,5,6,7,2,2,1,0,0,40,26,0
55,4,170178,11,2,7,0,2,1,0,0,15,39,0
51,0,320929,15,4,0,1,4,1,0,717,40,39,0
39,4,125874,15,2,4,0,4,1,0,2762,40,3,1
25,4,52116,8,0,10,1,3,1,0,1325,40,3,1
60,4,133219,15,2,4,0,1,1,0,0,70,39,1
60,4,124927,15,2,4,0,4,1,0,0,40,39,1
28,4,334308,2,4,0,1,4,1,0,2437,40,2,0
37,4,124813,11,2,7,0,1,1,0,0,23,40,0
64,7,110846,11,0,5,4,4,1,0,0,40,39,0
34,4,134436,15,2,4,0,4,1,0,0,18,39,1
53,4,336950,11,2,7,0,4,1,0,0,40,39,0
20,0,340833,0,4,0,3,4,0,0,0,31,39,0
26,4,103189,14,4,5,1,4,1,0,0,40,39,0
26,4,392782,2,4,10,1,4,1,0,-287,40,2,0
49,7,142320,0,5,12,5,4,0,0,0,40,39,0
53,4,187369,0,0,8,2,2,0,0,0,25,2,0
64,7,117247,11,6,13,4,4,0,0,0,47,39,0
63,4,110085,15,2,4,0,4,1,0,1988,40,39,1
28,7,126002,11,0,9,4,4,0,0,0,31,39,0
25,4,46732,15,4,6,3,4,0,0,1640,40,26,0
58,4,126274,14,2,2,0,4,1,0,0,40,39,1
67,7,237844,11,0,5,4,4,0,0,0,40,39,0
44,4,111398,9,2,4,0,4,1,0,0,56,39,1
64,7,190838,11,0,11,4,4,1,0,0,70,39,0
61,7,222498,11,5,13,4,2,0,0,0,40,8,0
62,6,189738,11,5,11,4,4,0,0,0,40,39,0
45,4,103569,9,2,4,0,4,1,0,0,55,39,1
26,4,108882,2,4,5,1,4,1,0,0,40,14,0
24,4,209198,5,2,7,5,2,1,0,0,40,1,0
26,4,120081,2,4,5,1,4,1,0,0,40,9,0
62,4,113848,11,0,11,4,4,1,0,0,70,39,0
50,4,136283,0,6,12,2,4,0,0,0,31,39,0
60,4,145238,15,2,11,0,4,1,0,0,23,39,1
19,0,306042,15,4,0,3,4,1,0,0,30,39,0
32,6,200299,11,0,3,4,4,1,0,0,40,39,0
65,4,143896,15,2,4,0,1,1,0,0,40,4,1
61,4,146923,5,2,7,0,2,1,0,0,40,26,0
56,4,461765,15,2,14,0,4,1,0,0,40,39,1
49,4,202979,0,2,12,5,4,0,0,0,40,39,1
41,4,136636,9,2,4,0,4,1,0,0,50,39,1
63,7,125819,14,0,5,1,4,1,0,0,46,39,0
57,4,126481,5,2,8,0,2,1,0,0,40,8,0
26,4,357467,2,4,6,3,4,1,0,273,20,2,0
40,4,119481,14,0,11,3,4,1,0,0,70,39,1
62,4,125032,15,2,12,0,1,1,0,0,40,2,1
26,4,41059,8,4,5,1,4,1,0,0,40,39,0
63,7,195815,11,5,7,4,4,0,0,0,40,39,0
27,4,231132,11,2,11,0,4,1,0,0,40,39,0
45,6,194382,14,0,11,1,4,1,-497,0,48,39,0
24,4,45111,2,4,9,1,4,1,0,0,40,39,0
24,4,46696,8,6,10,1,3,0,0,0,40,2,0
66,7,124800,14,3,13,4,4,1,0,0,40,39,0
28,4,182126,14,6,5,1,4,1,0,0,40,39,0
20,4,225834,0,4,7,2,2,0,0,0,23,8,0
67,4,127484,15,2,4,0,1,1,0,0,67,24,1
37,4,124699,15,2,4,0,4,1,0,1987,40,39,1
25,4,189484,11,4,7,3,4,0,0,0,40,39,0
62,4,114500,15,4,5,1,4,1,0,0,40,39,0
66,7,187704,14,0,11,1,4,0,0,0,48,39,0
62,6,186548,14,4,5,4,4,1,0,0,40,39,0
58,4,146307,15,2,4,0,4,1,0,0,22,39,1
41,4,115192,15,2,4,0,4,1,0,0,20,39,1
36,4,136706,15,2,4,0,1,1,0,0,20,39,1
25,4,215813,15,5,8,3,4,0,0,0,31,39,0
63,7,100982,14,6,11,1,4,1,0,0,72,39,0
53,4,124218,11,2,5,0,4,1,0,0,40,22,0
57,4,179951,15,2,13,0,4,1,0,0,40,39,0
33,4,200885,15,2,12,0,2,1,0,0,24,39,0
57,4,197317,11,2,7,0,4,1,0,0,40,39,0
57,4,204480,5,2,13,0,3,1,0,0,40,26,0
59,4,196293,5,2,7,0,2,1,0,0,40,40,0
64,7,115059,14,0,11,4,4,1,-1347,0,70,39,0
47,4,113617,12,2,4,0,4,0,0,0,40,39,1
49,4,200630,9,2,12,5,4,0,0,0,50,39,1
40,4,376166,15,2,4,0,4,1,0,0,40,39,1
23,4,43166,8,4,10,1,4,1,0,0,40,39,0
27,4,112167,0,2,3,0,4,1,0,0,22,39,0
64,7,191689,11,5,11,4,4,1,0,0,46,39,0
66,7,104259,11,0,13,4,4,0,0,0,40,39,0
40,4,112788,9,2,4,0,4,1,0,0,71,39,1
45,4,121805,9,2,4,0,4,1,0,0,50,39,1
53,4,228910,0,2,7,0,4,1,0,0,22,39,0
50,4,190156,9,2,12,5,4,0,0,0,50,39,1
64,4,135385,15,2,4,0,4,1,0,0,40,39,1
44,4,117859,9,2,4,0,4,1,0,0,69,3,1
46,4,131746,15,2,4,0,4,0,0,0,50,39,1
67,7,122280,14,0,11,1,4,1,3648,0,47,39,1
63,7,109199,11,6,8,4,4,0,0,0,31,39,0
29,4,119716,14,6,6,3,4,1,0,0,85,39,0
56,4,130832,15,2,4,0,4,1,0,0,40,39,1
58,4,190395,11,2,12,0,2,1,0,0,40,39,0
46,4,109671,15,2,4,5,4,0,0,0,40,39,1
27,4,40243,8,0,10,1,4,1,0,0,40,39,0
68,7,221474,14,6,11,1,4,0,7999,0,48,39,1
19,0,350848,0,4,6,3,4,1,0,0,19,39,0
63,4,223948,11,5,1,4,2,0,0,0,40,22,0
58,4,178193,15,2,5,0,4,1,0,0,40,39,1
26,4,228858,15,6,8,3,4,0,0,0,31,39,0
63,7,233690,11,5,12,4,4,0,0,0,72,39,0
43,4,110352,9,2,4,0,1,1,0,0,71,39,1
43,4,154907,9,2,4,0,1,1,0,0,62,36,1
60,7,123496,14,6,5,4,4,1,87,0,70,39,0
47,4,297761,15,2,4,5,4,0,0,0,40,39,1
65,7,120456,11,0,11,4,4,0,0,0,40,39,0
18,0,228094,0,4,0,3,4,1,0,0,23,39,0
58,4,246264,5,2,7,0,2,1,0,0,40,26,0
61,7,240632,14,0,9,4,4,1,0,0,40,39,0
62,4,212126,6,2,5,4,1,1,0,0,23,27,0
63,7,196611,11,5,11,4,4,1,0,0,70,39,0
44,4,120192,9,2,4,0,1,1,0,0,44,33,1
21,4,343334,15,4,7,2,4,0,0,1592,30,2,0
51,4,204965,0,2,12,0,4,1,0,0,25,39,0
24,2,45630,15,0,5,3,4,1,0,0,31,39,0
60,4,219137,11,2,12,0,2,1,0,0,40,40,0
64,4,109583,14,0,9,1,4,1,0,0,47,39,0
49,4,274193,0,2,7,0,1,1,0,0,25,39,0
29,4,184582,15,2,5,0,4,1,0,0,40,39,0
65,4,110481,14,0,5,1,4,1,4382,0,48,39,0
53,4,392687,11,2,7,0,2,1,0,0,40,24,0
58,4,184948,11,2,12,0,2,1,0,0,40,39,0
66,7,190223,14,0,11,1,4,1,0,0,40,39,0
36,4,254861,2,4,0,1,4,1,0,233,30,2,0
43,4,129189,9,2,4,0,1,1,0,0,56,36,1
46,4,322716,5,2,5,0,4,1,0,0,40,39,0
39,7,128633,14,5,11,3,4,1,0,0,70,39,0
19,0,314406,15,4,0,3,4,1,0,0,40,39,0
64,7,131947,14,0,5,4,4,1,0,0,70,39,0
59,4,127057,15,2,5,0,4,1,0,0,40,39,1
36,4,568573,15,2,11,0,4,1,0,0,20,39,1
41,4,90936,11,2,4,0,4,1,0,0,69,39,1
60,4,230687,8,6,10,1,4,0,0,0,40,39,0
39,4,147719,15,2,4,0,1,1,0,0,21,39,1
19,0,325522,15,4,5,3,4,1,0,0,30,39,0
47,4,149093,0,2,12,5,4,0,0,0,31,39,0
49,4,230609,15,4,7,3,4,0,0,0,40,39,0
55,4,128087,15,2,11,0,4,1,0,0,40,39,0
23,0,301545,15,4,0,1,4,0,0,0,40,39,0
48,0,350861,15,4,12,1,4,1,0,737,30,2,0
56,4,123976,15,2,12,0,4,1,0,1988,40,39,1
64,7,122212,11,5,2,4,4,0,0,0,40,39,0
35,7,123962,11,5,2,4,4,1,0,0,40,39,0
61,7,115638,14,0,11,4,4,1,0,1630,71,39,0
19,5,321700,15,4,7,3,4,0,0,0,40,39,0
46,4,121168,9,2,4,0,1,1,0,0,43,26,1
33,4,206054,15,2,7,0,1,1,0,0,40,2,1
30,4,130499,15,2,5,0,4,1,0,0,20,39,0
26,4,333620,2,4,6,3,4,1,0,7,21,2,0
58,4,218905,5,5,7,2,2,1,0,0,25,26,0
26,4,116907,14,4,6,3,4,1,0,0,40,39,0
33,4,140253,0,2,5,0,4,1,0,0,22,39,0
30,4,232765,15,2,5,0,4,1,0,0,23,39,0
60,4,206650,5,2,7,0,2,1,0,0,40,26,0
25,4,40472,2,4,10,1,4,1,0,0,71,39,0
17,4,129025,0,2,3,0,4,1,0,0,22,39,0
49,4,181959,14,0,11,1,4,1,0,0,48,39,0
64,7,196822,14,0,5,4,4,1,0,0,48,39,0
49,4,82621,0,2,12,5,4,0,0,0,45,39,1
17,4,227307,0,2,8,2,4,1,0,0,25,39,0
61,4,148839,5,2,7,0,1,1,0,0,40,26,0
26,4,121834,2,4,7,1,4,1,0,1420,31,2,0
63,7,118107,11,5,9,4,4,0,0,0,30,39,0
22,4,124226,15,4,5,3,4,1,0,0,31,39,0
22,4,117893,15,4,5,1,4,1,0,0,40,39,0
60,4,207624,0,2,7,0,1,1,0,0,22,26,0
57,4,213835,5,5,8,0,2,1,0,0,40,19,0
64,4,106673,11,6,11,4,4,0,0,0,71,39,0
58,4,116344,15,2,4,0,2,1,0,0,40,26,1
62,4,128149,14,5,6,4,4,1,2650,0,71,39,0
56,4,213400,15,2,5,0,1,1,0,0,25,26,0
55,4,227743,0,4,7,2,2,1,0,0,24,26,0
47,4,116617,9,2,4,5,1,0,0,0,50,39,0
67,4,223573,9,2,12,0,1,1,0,0,40,26,0
61,7,191904,14,0,5,4,4,1,0,0,71,39,0
21,4,218258,11,4,6,3,4,1,0,0,22,39,0
67,7,200911,14,0,11,1,4,1,2541,0,47,39,1
38,4,119737,15,2,4,0,4,1,0,0,50,39,1
62,7,124525,11,0,11,4,4,0,0,0,40,39,0
66,7,194836,14,0,11,4,4,1,0,0,40,39,1
44,4,157246,14,2,4,0,1,1,0,0,46,26,1
39,4,114068,15,2,4,0,1,1,0,0,21,39,1
61,4,125400,14,2,11,0,4,1,0,0,71,39,0
20,4,218797,1,4,6,3,4,1,0,0,23,39,0
46,4,65004,0,2,12,0,4,0,0,0,31,39,1
53,4,137505,9,2,4,5,4,0,0,0,50,39,1
65,4,122112,11,0,9,4,4,0,0,0,40,39,0
51,4,371545,2,4,7,1,4,1,0,0,40,2,0
42,4,126321,9,2,4,0,1,1,0,0,50,39,1
28,4,111756,8,0,10,1,4,1,0,0,40,39,0
56,4,205910,5,2,7,0,2,1,0,0,40,4,0
27,4,111305,15,2,3,0,4,1,0,0,71,39,0
51,4,183794,12,2,4,5,4,0,0,0,50,39,1
35,4,114800,15,2,11,0,1,1,0,0,40,39,1
53,4,218940,11,2,7,0,4,1,0,0,40,25,0
23,4,142965,14,2,7,0,4,1,0,0,71,39,1
64,6,184965,14,0,11,4,4,1,0,0,73,39,0
45,4,132661,9,2,4,0,1,1,113774,0,43,39,1
53,4,209146,11,2,7,0,4,1,0,0,22,39,0
52,4,202795,0,2,12,0,2,1,0,0,25,3,0
47,4,200928,0,4,1,2,2,0,0,0,24,39,0
57,4,143182,11,2,7,0,3,1,0,0,40,26,0
64,7,221167,11,5,7,4,4,0,0,0,40,39,0
62,4,121770,15,2,4,0,4,1,105234,0,40,39,1
22,4,39271,8,4,10,1,4,1,0,0,40,39,0
59,4,131093,15,2,7,0,4,1,0,0,40,39,1
69,7,434423,14,0,11,1,4,1,4615,0,47,39,1
58,4,215365,5,2,7,0,2,1,0,0,22,8,0
53,4,98044,11,2,7,0,2,1,0,0,40,39,0
34,4,131650,15,2,4,0,4,1,0,1989,20,39,1
52,4,161097,12,2,4,5,4,0,0,0,50,39,1
57,4,119793,15,2,4,0,4,1,0,1989,40,21,1
65,4,114835,14,0,5,1,4,1,805,0,47,39,0
43,4,130270,15,2,4,0,4,1,27988,1992,71,39,1
58,4,134497,5,2,13,0,2,1,0,0,40,26,0
61,4,552431,0,2,6,0,1,1,0,0,23,2,0
41,4,154212,9,2,4,0,4,1,0,0,50,39,1
62,7,184455,11,5,7,4,4,0,0,0,40,39,0
57,4,205211,5,0,7,2,2,1,0,0,24,19,0
60,7,351499,2,4,0,1,4,1,0,1967,40,39,0
65,7,379207,14,0,5,1,4,1,0,0,74,39,1
65,6,189048,14,5,7,4,4,0,0,0,40,39,0
49,4,210635,11,2,12,0,2,1,0,0,26,39,0
56,4,133384,15,2,4,0,4,1,0,1986,40,39,1
24,4,219030,15,4,13,1,4,1,0,0,40,39,0
68,4,138578,15,2,4,0,1,1,0,0,19,2,1
19,4,126395,2,4,7,3,4,1,0,0,31,39,0
60,4,111526,11,2,7,0,2,1,0,0,40,39,0
60,6,102822,14,0,9,4,4,1,0,0,23,39,0
62,7,186301,11,5,11,4,4,1,0,0,40,39,0
62,4,139346,11,5,4,1,4,1,0,0,40,39,0
20,4,341600,1,4,6,3,4,1,0,0,21,39,0
37,4,130431,15,2,4,0,4,1,0,0,40,39,1
49,4,447901,15,2,11,0,4,1,0,0,22,39,0
30,4,130884,0,2,4,0,1,1,0,0,22,2,1
68,7,192602,14,0,11,1,4,1,7490,0,40,39,1
59,4,177259,11,5,7,4,4,1,0,0,40,39,0
65,4,132173,15,2,5,0,4,1,0,0,22,39,1
64,4,231804,9,2,4,0,1,1,0,0,40,26,1
23,4,122003,15,4,13,3,4,1,0,0,31,39,0
45,4,173915,0,2,12,5,4,0,0,0,50,39,0
63,7,106716,11,6,13,4,4,0,0,0,40,39,0
44,4,145945,9,2,4,0,1,1,0,0,16,7,1
64,5,192394,14,5,5,4,4,1,3687,0,47,39,0
23,4,46177,8,1,10,1,4,1,0,0,40,0,0
40,4,142492,15,2,4,0,4,1,0,0,19,26,1
47,4,309056,15,2,12,5,4,1,0,0,40,39,0
63,7,222607,11,5,7,4,4,0,0,0,40,39,0
60,4,112654,15,2,4,0,1,1,0,0,40,39,1
24,4,127360,15,2,5,0,4,1,0,0,22,39,1
34,4,117131,15,2,5,0,4,1,0,0,20,39,0
56,4,134382,14,4,3,3,4,1,0,0,71,39,0
63,7,121764,11,5,5,4,4,1,2969,0,40,39,0
44,4,74871,15,2,4,5,4,0,0,0,40,39,1
66,4,191147,14,5,5,1,4,1,8200,0,47,39,1
25,4,113669,8,4,10,1,4,1,0,0,40,2,0
17,4,113207,15,2,6,0,4,1,0,0,72,39,0
41,4,135095,9,2,4,0,1,1,0,0,50,26,1
29,4,47296,2,4,6,1,4,1,0,310,30,2,0
66,7,194816,14,5,11,4,4,1,0,0,48,39,1
57,4,214440,15,2,12,0,4,1,0,1985,40,39,1
63,7,233563,11,3,1,4,4,0,0,0,40,39,0
46,4,147361,13,2,12,5,4,0,0,0,50,39,0
28,4,97643,15,6,12,4,4,0,0,0,40,39,0
44,4,103647,9,2,4,0,4,1,0,0,70,39,1
63,6,187967,11,0,11,4,4,0,0,0,40,39,0
58,4,205363,5,2,7,0,2,1,0,0,40,26,0
63,7,228289,11,5,1,4,4,0,0,0,40,39,0
17,6,224300,11,5,7,2,4,1,0,0,25,39,0
60,4,123848,15,2,14,0,1,1,0,0,40,12,1
24,4,117267,15,4,5,1,4,1,0,0,40,39,0
53,4,217403,0,4,12,3,4,1,0,0,22,39,0
62,4,200894,11,5,8,4,4,0,0,0,40,39,0
51,4,190651,9,2,12,5,4,0,0,0,50,39,1
55,4,173031,11,5,13,2,2,0,0,0,31,39,0
25,4,46804,8,6,10,1,3,0,0,0,40,40,0
50,4,202667,0,2,12,0,1,1,0,0,50,26,0
66,6,192845,14,0,11,4,4,0,0,0,14,38,0
23,0,349995,15,4,0,3,4,1,0,0,21,39,0
46,4,211204,0,2,4,3,4,1,0,0,25,39,0
27,4,181464,14,4,5,3,4,1,0,0,40,39,0
42,4,154148,9,2,4,0,1,0,0,0,69,39,1
36,4,42045,8,6,14,4,4,0,0,0,40,39,0
23,4,46454,2,4,10,1,4,1,0,0,40,39,0
64,7,183164,11,5,8,4,4,0,0,0,40,39,0
43,4,132371,9,2,4,0,4,1,112363,0,69,39,1
58,4,200976,5,2,7,0,2,1,0,0,40,26,0
33,4,114824,14,2,11,0,4,1,0,0,21,39,0
40,4,154242,9,2,4,0,1,1,0,0,50,4,1
60,4,116909,15,2,4,0,4,1,0,0,40,39,1
63,7,248018,11,5,8,4,2,0,0,0,40,39,0
49,4,181426,0,2,12,5,4,0,0,0,31,39,0
59,4,124515,15,2,4,0,4,1,0,0,40,39,1
64,7,137655,11,6,8,4,2,0,0,0,40,39,0
38,4,133782,9,2,4,0,4,1,0,0,50,39,1
60,4,202915,5,2,7,0,2,1,0,0,40,40,0
36,4,139448,9,2,12,0,4,1,0,0,22,39,0
37,4,144157,15,2,4,0,4,1,0,0,22,39,1
57,4,123739,15,2,5,0,1,1,0,0,40,26,1
38,6,126426,14,2,3,0,4,1,-866,0,46,39,0
28,4,41767,15,5,12,1,4,0,0,0,40,39,0
26,4,44038,8,4,5,1,4,1,0,1629,40,2,0
29,4,133046,15,6,6,3,4,1,0,0,22,39,0
39,4,124185,15,2,4,0,1,1,0,0,57,39,1
28,4,42737,8,4,10,1,4,1,0,0,40,39,0
22,4,114607,11,4,12,3,4,0,0,0,40,39,0
62,8,194045,11,5,8,4,4,0,0,0,40,39,0
47,4,132522,0,6,12,2,4,0,0,0,31,39,0
27,4,131236,15,2,4,0,4,1,0,0,70,39,1
60,4,205072,11,2,7,0,2,1,0,0,40,38,0
25,0,48089,2,4,10,1,4,1,0,0,40,26,0
47,4,179037,0,2,12,5,4,0,0,0,21,39,0
66,7,196518,14,0,11,1,4,1,8358,0,49,39,1
60,4,212431,11,5,8,4,3,1,0,0,23,22,0
64,7,232308,11,0,12,4,4,0,0,0,40,39,0
39,4,150666,9,2,4,0,1,1,0,0,21,39,1
28,4,115920,8,0,10,1,3,0,0,0,40,11,0
20,4,215943,0,6,8,3,2,0,0,0,23,2,0
58,4,117175,15,2,14,0,4,1,0,0,40,24,1
63,4,139240,9,2,4,0,1,1,0,0,22,22,1
63,4,213802,0,2,12,0,1,1,0,0,23,11,1
67,4,111733,15,2,7,0,1,1,0,0,40,26,1
58,4,214588,5,4,7,2,2,1,0,0,23,26,0
25,4,119269,2,4,7,1,4,1,0,0,40,2,0
58,4,130190,15,2,4,0,4,1,0,0,69,39,1
59,4,131664,5,2,7,0,2,1,0,0,40,40,0
42,4,117133,0,2,12,0,4,1,0,0,24,39,0
60,4,212439,11,0,7,3,2,1,0,0,24,26,0
64,4,39228,11,6,10,1,4,0,0,0,40,39,0
58,4,133092,5,2,5,0,1,1,0,0,40,26,0
64,7,116512,14,5,11,4,4,1,0,0,47,39,1
35,4,349798,0,2,5,0,4,1,0,0,40,39,0
65,4,188720,11,0,8,4,4,0,0,0,40,39,0
34,4,213314,15,2,5,0,1,1,0,0,50,3,0
49,4,142527,0,2,12,2,4,1,0,0,24,39,0
26,4,327063,15,4,7,3,4,1,0,0,40,39,0
26,4,48600,8,0,10,1,3,1,0,1591,40,33,0
25,4,210775,15,6,8,4,4,0,0,0,40,39,0
64,6,190688,14,4,11,1,4,1,0,0,40,39,0
37,4,146878,15,2,4,0,4,1,0,0,50,39,1
61,4,232641,11,4,7,3,4,1,0,0,24,33,0
63,7,100860,14,5,4,1,4,1,0,0,40,39,0
56,4,205446,11,2,7,0,2,1,0,0,40,26,1
46,4,122719,12,2,4,0,4,0,0,0,30,39,1
57,4,206619,5,2,7,0,2,1,0,0,40,26,0
23,4,233968,15,4,7,3,4,0,0,0,31,39,0
46,4,168221,9,2,12,0,4,1,0,0,50,39,0
66,7,189220,14,0,5,4,4,1,8506,0,47,39,0
44,4,124932,15,2,4,0,4,1,10775,0,72,39,1
27,2,187154,15,4,5,1,4,1,0,0,40,39,0
37,4,158260,2,2,6,0,1,1,0,985,22,8,0
61,7,240630,11,5,7,4,4,0,0,0,40,39,0
63,7,103159,14,0,11,4,4,0,7816,0,73,39,1
25,0,340212,2,4,0,1,4,1,0,79,40,33,0
40,4,124203,0,2,12,0,1,1,0,0,40,26,1
43,4,137127,9,2,4,0,4,1,10072,0,40,39,1
59,4,215700,5,2,7,2,4,1,0,1638,40,27,0
59,4,345500,15,4,10,1,4,1,0,0,40,39,0
50,4,219796,9,2,4,5,1,0,0,0,50,39,1
22,4,126099,15,4,5,3,4,1,0,0,31,39,0
44,4,113388,9,2,4,0,4,1,0,0,40,39,1
49,4,123918,15,2,12,0,4,1,0,0,23,2,1
38,4,124607,9,2,4,0,4,1,0,0,20,39,1
45,4,132854,15,2,4,0,4,1,12923,0,45,39,1
60,4,85994,11,2,1,0,4,1,0,0,40,24,1
60,4,214086,11,5,7,4,2,0,0,0,40,39,0
57,4,202682,11,4,7,2,2,1,0,0,40,19,0
28,4,112815,11,4,7,3,4,0,0,0,40,39,0
53,4,220130,0,2,6,0,4,1,0,0,23,26,0
